Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.97573E-12,0.000000001,0,0.836363636,0,0
2.94634E-11,0.000000004,0.000000005,0.832323232,0,0
4.93645E-11,0.000000013,0.000000009,0.828282828,0,0
2.51013E-10,0.000000048,0.000000046,0.824242424,0,0
1.59088E-9,0.000000248,0.000000292,0.82020202,0,0
2.63647E-9,0.000000512,0.000000484,0.818181818,0,0
9.05914E-9,0.000001418,0.000001664,0.816161616,0,0
1.13086E-8,0.000002549,0.000002077,0.814141414,0,0
3.70689E-8,0.000012165,0.000006808,0.808080808,0,0
5.42868E-8,0.000026523,0.00000997,0.802020202,0,0
9.4212E-8,0.000056652,0.000017303,0.793939394,0,0
1.52402E-7,0.000113249,0.000027989,0.785858586,0,0
3.91224E-7,0.000275189,0.000071847,0.773737374,0,0
6.70321E-7,0.000561212,0.000123095,0.763636364,0,0
1.19526E-6,0.001018141,0.000219471,0.753535354,0,0
3.10826E-6,0.002511246,0.000570534,0.741414141,0,0
6.15992E-6,0.005327842,0.001130045,0.729292929,0,0
1.10532E-5,0.01019363,0.002025914,0.719191919,0,0
2.87107E-5,0.025192713,0.00524531,0.705050505,0,0
4.48239E-5,0.052444751,0.00816509,0.690909091,0,0
8.24924E-5,0.100880149,0.014924344,0.674747475,0,0
1.33965E-4,0.202908859,0.024013083,0.654545455,0,0
1.86055E-4,0.307887763,0.033041645,0.64040404,0,0
2.23445E-4,0.410296605,0.039420001,0.63030303,0,0
2.48452E-4,0.504764846,0.043639174,0.622222222,0,0
2.90594E-4,0.616919446,0.050666158,0.614141414,0,0
3.25226E-4,0.708592891,0.056363953,0.608080808,0,0
3.54407E-4,0.778162373,0.061112176,0.604040404,0,0
3.60507E-4,0.81421307,0.062098718,0.602020202,0,0
3.88494E-4,0.929409835,0.06659856,0.595959596,0,0
4.20504E-4,1.012495819,0.071692569,0.591919192,0,0
4.42335E-4,1.141539486,0.075134852,0.585858586,0,0
4.52527E-4,1.231369124,0.076733203,0.581818182,0,0
4.55923E-4,1.322305905,0.077264517,0.577777778,0,0
4.61995E-4,1.414608568,0.078213193,0.573737374,0,0
4.70125E-4,1.508405198,0.079480068,0.56969697,0,0
5.10162E-4,1.754838866,0.085668944,0.55959596,0,0
5.33377E-4,2.015528218,0.089219579,0.549494949,0,0
5.49586E-4,2.28804446,0.091682255,0.539393939,0,0
5.69216E-4,2.5133271,0.094646949,0.531313131,0,0
6.00129E-4,2.805881584,0.099276785,0.521212121,0,0
6.2995E-4,3.051470395,0.103698363,0.513131313,0,0
6.58302E-4,3.308496318,0.107862112,0.505050505,0,0
6.74303E-4,3.508684716,0.11019502,0.498989899,0,0
7.04935E-4,3.786277097,0.114627015,0.490909091,0,0
7.145E-4,4.070507592,0.116002018,0.482828283,0,0
7.43009E-4,4.290564156,0.120074741,0.476767677,0.016666667,0
7.53228E-4,4.515828335,0.121525569,0.470707071,0.016666667,0
7.63761E-4,4.81929969,0.123015831,0.462626263,0.016666667,0
7.91085E-4,5.054974074,0.1268585,0.456565657,0.016666667,0
8.11511E-4,5.297116234,0.12970915,0.450505051,0.016666667,0
8.52557E-4,5.550978769,0.135381596,0.444444444,0.016666667,0
8.61352E-4,5.808485963,0.136587427,0.438383838,0.016666667,0
9.12107E-4,6.076518069,0.14348104,0.432323232,0.016666667,0
9.62146E-4,6.265077523,0.150170517,0.428282828,0.016666667,0
1.01145E-3,6.562905009,0.156660835,0.422222222,0.016666667,0
1.01961E-3,6.766693125,0.157724879,0.418181818,0.016666667,0
1.03359E-3,7.075592363,0.159542176,0.412121212,0.016666667,0
1.041E-3,7.283470163,0.160502034,0.408080808,0.016666667,0
1.07996E-3,7.602289111,0.16551492,0.402020202,0.016666667,0
1.0877E-3,7.819409076,0.166504537,0.397979798,0.016666667,0
1.12205E-3,8.043419592,0.170863796,0.393939394,0.016666667,0
1.14514E-3,8.271273454,0.17376873,0.38989899,0.033333333,0
1.1485E-3,8.500777577,0.174189834,0.385858586,0.033333333,0
1.19055E-3,8.853744987,0.179422648,0.37979798,0.033333333,0
1.21299E-3,9.095121609,0.182188853,0.375757576,0.033333333,0
1.22829E-3,9.340749865,0.184063458,0.371717172,0.033333333,0
1.25938E-3,9.591972485,0.187848113,0.367676768,0.05,0
1.27329E-3,9.845343268,0.189529545,0.363636364,0.05,0
1.30331E-3,10.104968409,0.193134525,0.35959596,0.05,0
1.40473E-3,10.379951907,0.205082306,0.355555556,0.05,0
1.44169E-3,10.52412102,0.20934824,0.353535354,0.066666667,0
1.4494E-3,10.81346497,0.21023237,0.349494949,0.066666667,0
1.45872E-3,11.10503339,0.211298074,0.345454545,0.066666667,0
1.4616E-3,11.251193465,0.211627487,0.343434343,0.066666667,0
1.47003E-3,11.544967787,0.212588211,0.339393939,0.066666667,0
1.47844E-3,11.840433225,0.213545566,0.335353535,0.066666667,0
1.48926E-3,12.137635869,0.214772577,0.331313131,0.066666667,0
1.49944E-3,12.287580259,0.215923732,0.329292929,0.066666667,0
1.5134E-3,12.589849493,0.217495986,0.325252525,0.066666667,0
1.52189E-3,12.893842669,0.218449684,0.321212121,0.066666667,0
1.5265E-3,13.046492767,0.218966861,0.319191919,0.066666667,0
1.53703E-3,13.35347459,0.220145224,0.315151515,0.066666667,0
1.57274E-3,13.510748547,0.224113035,0.313131313,0.066666667,0
1.58393E-3,13.826802068,0.225348803,0.309090909,0.066666667,0
1.60228E-3,14.145832434,0.227365577,0.305050505,0.066666667,0
1.62355E-3,14.308187573,0.229690544,0.303030303,0.066666667,0
1.6429E-3,14.636313383,0.231793021,0.298989899,0.083333333,0
1.65044E-3,14.80135779,0.23261017,0.296969697,0.083333333,0
1.66106E-3,15.132733761,0.233756404,0.292929293,0.083333333,0
1.66779E-3,15.299512701,0.234481567,0.290909091,0.083333333,0
1.75324E-3,15.645721053,0.243569709,0.286868687,0.083333333,0
1.75802E-3,15.821522612,0.244070741,0.284848485,0.083333333,0
1.75938E-3,16.173289519,0.244214188,0.280808081,0.083333333,0
1.81519E-3,16.346269194,0.250023985,0.278787879,0.083333333,0
1.84089E-3,16.539182678,0.252669631,0.276767677,0.1,0
1.8666E-3,16.910770543,0.255297452,0.272727273,0.1,0
1.88261E-3,17.09903186,0.256924658,0.270707071,0.1,0
1.88901E-3,17.287932476,0.257572401,0.268686869,0.1,0
1.99523E-3,17.685113706,0.268171901,0.264646465,0.1,0
1.99692E-3,17.884806148,0.268338811,0.262626263,0.1,0
2.00097E-3,18.084902938,0.268736141,0.260606061,0.1,0
2.02405E-3,18.287308397,0.270996499,0.258585859,0.1,0
2.04556E-3,18.695076132,0.27308936,0.254545455,0.1,0
2.06064E-3,18.901140539,0.274550397,0.252525253,0.1,0
2.07015E-3,19.108155461,0.275467959,0.250505051,0.1,0
2.09391E-3,19.317546936,0.277751997,0.248484848,0.1,0
2.14341E-3,19.531887611,0.282462614,0.246464646,0.1,0
2.16729E-3,19.964543199,0.284713975,0.242424242,0.1,0
2.1719E-3,20.181733069,0.285146694,0.24040404,0.1,0
2.24031E-3,20.331970929,0.291509854,0.238383838,0.1,0
2.28413E-3,20.637697165,0.295526959,0.236363636,0.133333333,0
2.35122E-3,20.872819118,0.301589291,0.234343434,0.133333333,0
2.37313E-3,21.110132363,0.30354685,0.232323232,0.133333333,0
2.39806E-3,21.349938787,0.305760792,0.23030303,0.133333333,0
2.41814E-3,21.591752491,0.307533055,0.228282828,0.133333333,0
2.45182E-3,21.83693441,0.310486665,0.226262626,0.133333333,0
2.49811E-3,22.086745592,0.314505227,0.224242424,0.133333333,0
2.50762E-3,22.337507893,0.315325078,0.222222222,0.133333333,0
2.56712E-3,22.594219518,0.320409147,0.22020202,0.15,0
2.57581E-3,22.851800102,0.321145414,0.218181818,0.15,0
2.60225E-3,23.112025233,0.32337635,0.216161616,0.15,0
2.60329E-3,23.37235457,0.323463958,0.214141414,0.15,0
2.62436E-3,23.63479079,0.325230397,0.212121212,0.15,0
2.79335E-3,23.914125561,0.339071518,0.21010101,0.15,0
2.80401E-3,24.047634924,0.339925521,0.208080808,0.15,0
2.87777E-3,24.471082247,0.345775822,0.206060606,0.166666667,0
2.97091E-3,24.780862191,0.353016552,0.204040404,0.183333333,0
2.99975E-3,25.080837072,0.35522574,0.202020202,0.183333333,0
3.08345E-3,25.389182311,0.361554048,0.2,0.183333333,0
3.1027E-3,25.699452698,0.362992003,0.197979798,0.183333333,0
3.19525E-3,26.018978161,0.36981546,0.195959596,0.183333333,0
3.22536E-3,26.341514597,0.372003944,0.193939394,0.183333333,0
3.23679E-3,26.665193409,0.372830291,0.191919192,0.183333333,0
3.33731E-3,26.998924507,0.380009014,0.18989899,0.183333333,0
3.45543E-3,27.344467354,0.38823702,0.187878788,0.183333333,0
3.47318E-3,27.691785352,0.389454742,0.185858586,0.183333333,0
3.49401E-3,28.041186067,0.390877284,0.183838384,0.183333333,0
3.60648E-3,28.401834086,0.3984463,0.181818182,0.183333333,0
3.63426E-3,28.765259593,0.400286572,0.17979798,0.183333333,0
3.64293E-3,29.129552799,0.400859176,0.177777778,0.183333333,0
3.71458E-3,29.501010999,0.405545959,0.175757576,0.183333333,0
3.764E-3,29.877410691,0.408735806,0.173737374,0.183333333,0
3.82716E-3,30.260126381,0.412763426,0.171717172,0.183333333,0
3.91563E-3,30.651689361,0.418313821,0.16969697,0.183333333,0
3.92666E-3,30.776461235,0.418998359,0.167676768,0.183333333,0
3.95055E-3,31.046744224,0.420475704,0.167676768,0.2,0
3.97423E-3,31.444166933,0.421932555,0.165656566,0.2,0
4.18299E-3,31.862465891,0.434466878,0.163636364,0.2,0
4.22069E-3,32.284534978,0.436672783,0.161616162,0.2,0
4.27328E-3,32.711863296,0.439721372,0.15959596,0.2,0
4.2748E-3,33.139343601,0.439808983,0.157575758,0.2,0
4.31461E-3,33.570804785,0.442093992,0.155555556,0.2,0
4.38618E-3,34.009422367,0.446155203,0.153535354,0.2,0
4.41627E-3,34.451049755,0.447845639,0.151515152,0.2,0
4.51235E-3,34.902285015,0.453173454,0.149494949,0.2,0
4.73907E-3,35.376192445,0.465347259,0.147474747,0.2,0
4.82542E-3,35.858734001,0.469842028,0.145454545,0.2,0
4.84358E-3,36.343092238,0.470778152,0.143434343,0.2,0
4.91588E-3,36.83468024,0.474471076,0.141414141,0.2,0
4.96974E-3,37.331654454,0.477188996,0.139393939,0.2,0
4.97911E-3,37.829565758,0.47765899,0.137373737,0.2,0
5.00059E-3,38.329625183,0.478733189,0.135353535,0.2,0
5.00309E-3,38.829934229,0.478857729,0.133333333,0.2,0
5.0793E-3,39.337864218,0.482631512,0.131313131,0.2,0
5.14E-3,39.851863801,0.485598213,0.129292929,0.2,0
5.14117E-3,40.365980459,0.485655103,0.127272727,0.2,0
5.17289E-3,40.883269116,0.48719168,0.125252525,0.2,0
5.19939E-3,41.403208216,0.488468582,0.123232323,0.2,0
5.23819E-3,41.927026751,0.490326152,0.121212121,0.2,0
5.2447E-3,42.451496686,0.490636736,0.119191919,0.2,0
5.31473E-3,42.739972541,0.493952154,0.117171717,0.2,0
5.37519E-3,42.989016062,0.496779861,0.117171717,0.216666667,0
5.52152E-3,43.541168383,0.503494546,0.115151515,0.216666667,0
