X,Y,GadusMacrocephalus_PA1_RUN5 logistic values
-179.5,72.5,0.03987071
-175.5,71.5,0.07169257
-174.5,71.5,0.079124585
-173.5,71.5,0.07988785
-177.5,70.5,0.104135856
-176.5,70.5,0.09159738
-172.5,70.5,0.11927618
-170.5,70.5,0.13334112
-178.5,69.5,0.14348105
-177.5,69.5,0.14277187
-174.5,69.5,0.13658743
-176.5,68.5,0.13582969
-173.5,68.5,0.18402818
-171.5,68.5,0.19313453
-172.5,67.5,0.19810086
-170.5,67.5,0.24407074
-168.5,67.5,0.30354685
-167.5,67.5,0.35522574
-169.5,66.5,0.29552695
-168.5,66.5,0.3408701
-167.5,66.5,0.38823703
-169.5,64.5,0.28514668
-178.5,63.5,0.556677
-176.5,63.5,0.47873318
-173.5,62.5,0.54094344
-167.5,62.5,0.68257564
-166.5,62.5,0.7505364
-179.5,61.5,0.6403642
-178.5,61.5,0.6199463
-172.5,61.5,0.5911411
-169.5,61.5,0.62487864
-166.5,61.5,0.7440412
175.5,60.5,0.12566024
177.5,60.5,0.116813324
178.5,60.5,0.1722943
157.5,59.5,0.49677986
158.5,59.5,0.546887
173.5,59.5,0.11369738
175.5,59.5,0.085668944
176.5,59.5,0.08385876
177.5,59.5,0.088594735
179.5,59.5,0.12152557
-179.5,58.5,0.09927679
-146.5,58.5,0.16050203
-145.5,58.5,0.19189344
156.5,58.5,0.48719168
157.5,58.5,0.5257216
167.5,58.5,0.08655008
169.5,58.5,0.16304828
171.5,58.5,0.37200394
173.5,58.5,0.11335246
175.5,58.5,0.116002016
177.5,58.5,0.11019502
178.5,58.5,0.09201992
-179.5,57.5,0.22736558
-143.5,57.5,0.25352854
-141.5,57.5,0.26873615
-140.5,57.5,0.30158928
143.5,57.5,0.697124
145.5,57.5,0.6676217
146.5,57.5,0.6527841
147.5,57.5,0.6363212
150.5,57.5,0.58371603
154.5,57.5,0.50619227
166.5,57.5,0.0961841
169.5,57.5,0.3252304
171.5,57.5,0.4826315
172.5,57.5,0.17942265
175.5,57.5,0.21023238
177.5,57.5,0.20934825
178.5,57.5,0.109040484
-179.5,56.5,0.22411303
-175.5,56.5,0.2709965
-174.5,56.5,0.3390715
-144.5,56.5,0.2435697
-141.5,56.5,0.25692466
142.5,56.5,0.688682
143.5,56.5,0.68657446
144.5,56.5,0.63040406
145.5,56.5,0.63879305
146.5,56.5,0.6122861
149.5,56.5,0.6047154
154.5,56.5,0.6084674
164.5,56.5,0.09053665
166.5,56.5,0.17838521
169.5,56.5,0.18797329
171.5,56.5,0.21703449
177.5,56.5,0.2096177
178.5,56.5,0.21329154
-179.5,55.5,0.22579905
-177.5,55.5,0.23887427
-173.5,55.5,0.30753306
-172.5,55.5,0.32040915
-171.5,55.5,0.35301656
-151.5,55.5,0.1583254
-150.5,55.5,0.18705517
-144.5,55.5,0.21109831
-143.5,55.5,0.22969054
-142.5,55.5,0.2253488
-139.5,55.5,0.277752
-138.5,55.5,0.31532508
-137.5,55.5,0.362992
139.5,55.5,0.7321472
140.5,55.5,0.7311794
148.5,55.5,0.56758755
150.5,55.5,0.5829283
151.5,55.5,0.5867477
154.5,55.5,0.6318371
165.5,55.5,0.81078815
167.5,55.5,0.39087728
168.5,55.5,0.25031796
170.5,55.5,0.36155406
172.5,55.5,0.21896686
176.5,55.5,0.21354556
177.5,55.5,0.21403578
178.5,55.5,0.2123249
179.5,55.5,0.21967009
-178.5,54.5,0.23130114
-176.5,54.5,0.24421419
-175.5,54.5,0.25529745
-173.5,54.5,0.27308935
-169.5,54.5,0.50826406
-168.5,54.5,0.76609904
-155.5,54.5,0.07687698
-153.5,54.5,0.21801823
-152.5,54.5,0.21477258
-151.5,54.5,0.21592373
-148.5,54.5,0.3057608
-147.5,54.5,0.20508231
-146.5,54.5,0.2125882
-141.5,54.5,0.23448157
-140.5,54.5,0.27546796
-139.5,54.5,0.28395903
-136.5,54.5,0.32114542
-134.5,54.5,0.49032617
144.5,54.5,0.442094
145.5,54.5,0.3728303
147.5,54.5,0.477659
148.5,54.5,0.477189
151.5,54.5,0.578641
152.5,54.5,0.5885808
153.5,54.5,0.6027109
154.5,54.5,0.6925525
