X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-151.5,57.5,train,0.13620767719951757,100.0,0.9430904548135288
-153.5,55.5,train,9.086139530990583E-4,6.1759904899694575,0.0995426497058385
-155.5,55.5,train,0.07089122434958264,100.0,0.8961039006036362
-158.5,54.5,train,0.03769799216836157,93.45661426793917,0.8209982205698769
-161.5,56.5,train,0.032315223838758664,91.1513417582417,0.7972277236256646
-162.5,53.5,train,9.002564112072021E-4,6.113491777957175,0.09871743049548957
-163.5,55.5,train,0.03899669292200513,94.01281106420608,0.8259217617127347
-163.5,56.5,train,0.03288955529184933,91.39728217705985,0.8000606552326642
-163.5,57.5,train,0.02216512518754775,81.36781934118342,0.7294903715620896
-164.5,56.5,train,0.03254493289793576,91.24970785314443,0.7983703591550447
-164.5,57.5,train,0.021577258386011374,80.59011402274092,0.724153386750707
-165.5,54.5,train,0.17895108311788988,100.0,0.9560866784362213
-165.5,55.5,train,0.05540634760298276,99.2635547175106,0.8708182011657544
-166.5,55.5,train,0.08147497008717754,100.0,0.9083634378231965
-166.5,57.5,train,0.021225530190560952,80.12495082751107,0.7208583049600171
-167.5,54.5,train,0.07448387059041195,100.0,0.9006171744561412
-167.5,55.5,train,0.060872344539512284,100.0,0.881038070842279
-167.5,57.5,train,0.021121816224221854,79.98774184792646,0.7198716035755712
-167.5,59.5,train,0.014698687761847865,68.08657038282335,0.6413610949793224
-168.5,55.5,train,0.03877704087235549,93.91875616484187,0.8251081523142637
-168.5,56.5,train,0.027464675464161394,84.91051535296751,0.7696647210510805
-168.5,57.5,train,0.02381943729371073,82.47028817499111,0.7434580800980428
-168.5,58.5,train,0.017342103314398456,72.99473706164656,0.6784495398673853
-169.5,52.5,train,0.08080905522327914,100.0,0.9076780138605163
-169.5,59.5,train,0.014007525188778899,64.7835553562371,0.6302088904403331
-170.5,53.5,train,0.009432674450157906,43.75461964419175,0.5343702169924214
-170.5,54.5,train,0.014251165188341894,66.0489983684296,0.6342184210539126
-170.5,55.5,train,0.002910885806082441,18.45789939029464,0.2615314049561101
-170.5,57.5,train,0.023956088469037178,82.549321018014,0.7445476329227432
-170.5,58.5,train,0.015688932255640133,69.92821340407154,0.6562154185115766
-170.5,59.5,train,0.013366380823127586,63.48502992533621,0.6192252297467002
-171.5,51.5,train,0.0011261403034008685,7.751696070928596,0.12050193912392188
-171.5,52.5,train,0.07932195681435167,100.0,0.9061097027850326
-171.5,56.5,train,0.036536594395626475,92.95922169785308,0.8163531922254501
-171.5,57.5,train,0.02301859585646928,82.0069280590734,0.736881145947177
-172.5,51.5,train,0.0014890506522468035,10.837807845449333,0.1533787768442186
-172.5,52.5,train,0.0867370626474709,100.0,0.9134415621412503
-172.5,56.5,train,0.034249038552010835,91.97954571840742,0.8064610556437631
-172.5,58.5,train,0.020677286952500935,79.3997440473733,0.7155622575287319
-173.5,51.5,train,7.51225061771926E-4,5.087370632584463,0.08374397286388303
-173.5,56.5,train,0.003967058455447819,23.302166118343873,0.325533471527435
-173.5,57.5,train,0.018705057593633785,75.9634757454144,0.6947269581870674
-173.5,58.5,train,0.018080962838195408,75.50725465699539,0.6874829428537939
-174.5,58.5,train,0.019013626085421464,76.18909514688181,0.6981859232164573
-174.5,59.5,train,0.012800223814734623,62.8621950958211,0.6089691176691592
-175.5,52.5,train,0.0026843886192998187,18.110237105298122,0.2461915053314739
-175.5,58.5,train,0.020637897971041562,78.75819693094589,0.7151740104144361
-176.5,59.5,train,0.01730331663510041,72.90982911790864,0.6779608796159524
-176.5,60.5,train,0.011754420767321928,61.5850331865357,0.5884951225336591
-177.5,51.5,train,0.022291186057680424,81.53451808313588,0.7306080433809007
-177.5,59.5,train,0.01623513852146666,70.83629204993338,0.6638940862270372
-177.5,60.5,train,0.012128247073293186,62.04677874073237,0.5960553242341962
-178.5,59.5,train,0.007261214418296604,38.400399943393346,0.4690559602755945
-179.5,52.5,train,0.03871683995126113,93.8929781601103,0.8248838335565553
-179.5,60.5,train,0.0053713315913957276,31.78904249610507,0.3952239176713712
172.5,52.5,train,0.021404748658299336,80.36204137944151,0.7225470476009644
172.5,53.5,train,0.0010778645118811043,6.933333410508067,0.1159351066357424
174.5,51.5,train,3.051037069408002E-4,1.33783934441038,0.03579191224650439
178.5,51.5,train,0.0796333570552699,100.0,0.906442503994171
179.5,52.5,train,0.02569168751155641,83.55347088567393,0.7576219572771963
