X,Y,GadusMacrocephalus_PA1_RUN9 logistic values
173.5,48.5,0.15754743
176.5,48.5,0.12772937
-126.5,47.5,0.23398764
144.5,47.5,0.2680243
146.5,47.5,0.11218715
151.5,47.5,0.1338511
152.5,47.5,0.6051848
154.5,47.5,0.55641115
162.5,47.5,0.08620986
164.5,47.5,0.09041653
167.5,47.5,0.06816683
168.5,47.5,0.11275714
169.5,47.5,0.6420415
172.5,47.5,0.09838997
173.5,47.5,0.07841006
174.5,47.5,0.08938085
-127.5,46.5,0.1477413
140.5,46.5,0.37764812
146.5,46.5,0.10130128
147.5,46.5,0.09616843
148.5,46.5,0.089967735
149.5,46.5,0.08707386
155.5,46.5,0.1604569
157.5,46.5,0.2177766
161.5,46.5,0.10245792
178.5,46.5,0.087840416
-126.5,45.5,0.1317115
144.5,45.5,0.42902538
145.5,45.5,0.11302746
146.5,45.5,0.104832515
147.5,45.5,0.25236046
149.5,45.5,0.54777455
154.5,45.5,0.14659388
155.5,45.5,0.15679547
157.5,45.5,0.15144444
158.5,45.5,0.15445223
-128.5,44.5,0.09602912
-127.5,44.5,0.09646706
139.5,44.5,0.76179934
144.5,44.5,0.7739274
151.5,44.5,0.011595542
153.5,44.5,0.09598604
156.5,44.5,0.11908572
-127.5,43.5,0.07537232
137.5,43.5,0.24098353
139.5,43.5,0.2198726
151.5,43.5,0.12663083
155.5,43.5,0.07665765
156.5,43.5,0.08359188
-127.5,42.5,0.075625695
-126.5,42.5,0.10686614
136.5,42.5,0.23554812
138.5,42.5,0.11486191
148.5,42.5,0.059499025
149.5,42.5,0.10476578
150.5,42.5,0.09126244
152.5,42.5,0.068510205
153.5,42.5,0.058063794
154.5,42.5,0.043862205
155.5,42.5,0.041925155
-127.5,41.5,0.060964774
-126.5,41.5,0.08419885
134.5,41.5,0.24411242
145.5,41.5,0.014801539
148.5,41.5,0.06040289
149.5,41.5,0.04353976
151.5,41.5,0.037179187
154.5,41.5,0.023303365
-126.5,40.5,0.060194828
-125.5,40.5,0.107770845
131.5,40.5,0.13451535
132.5,40.5,0.1316786
133.5,40.5,0.12925784
136.5,40.5,0.08796721
138.5,40.5,0.050689746
144.5,40.5,0.0043065217
145.5,40.5,0.02615678
146.5,40.5,0.027647646
147.5,40.5,0.02344741
148.5,40.5,0.0191462
149.5,40.5,0.01650051
152.5,40.5,0.00802657
153.5,40.5,0.008466751
-126.5,39.5,0.020653017
-125.5,39.5,0.044284638
131.5,39.5,0.05426525
134.5,39.5,0.14167598
135.5,39.5,0.31336474
137.5,39.5,0.03837068
143.5,39.5,0.074852295
145.5,39.5,0.007553948
146.5,39.5,0.008190324
147.5,39.5,0.006590815
151.5,39.5,0.002798758
129.5,38.5,0.05394113
132.5,38.5,0.026432674
133.5,38.5,0.079277106
145.5,38.5,0.0019461958
146.5,38.5,0.0016187116
147.5,38.5,0.0010997063
150.5,38.5,6.084079E-4
-125.5,37.5,0.013377464
-124.5,37.5,0.023373758
124.5,37.5,0.49237612
131.5,37.5,0.0095392605
132.5,37.5,0.021417726
134.5,37.5,0.006099766
135.5,37.5,0.004683207
142.5,37.5,0.020649109
145.5,37.5,3.5502316E-4
146.5,37.5,2.596371E-4
148.5,37.5,1.7263275E-4
149.5,37.5,1.3142687E-4
150.5,37.5,1.2240563E-4
151.5,37.5,1.4703174E-4
-125.5,36.5,0.007209599
-123.5,36.5,0.030228794
130.5,36.5,0.006565868
144.5,36.5,8.600144E-5
146.5,36.5,5.355097E-5
147.5,36.5,4.6975245E-5
-125.5,35.5,0.0044004507
123.5,35.5,0.20665035
124.5,35.5,0.20605199
125.5,35.5,0.22109069
131.5,35.5,0.009936865
142.5,35.5,3.2370144E-6
143.5,35.5,1.13802525E-5
144.5,35.5,1.2988011E-5
146.5,35.5,1.0904205E-5
147.5,35.5,1.1518139E-5
149.5,35.5,9.298219E-6
-125.5,34.5,0.0028094174
-122.5,34.5,0.010125765
124.5,34.5,0.09505503
125.5,34.5,0.06868309
143.5,34.5,2.6013768E-6
144.5,34.5,3.5891499E-6
148.5,34.5,3.1992133E-6
-121.5,33.5,0.00929052
121.5,33.5,0.14552516
123.5,33.5,0.07040051
125.5,33.5,0.02180305
139.5,33.5,3.623958E-5
142.5,33.5,4.505023E-7
143.5,33.5,2.0129778E-6
144.5,33.5,1.5613026E-6
145.5,33.5,1.6618964E-6
146.5,33.5,1.5442695E-6
148.5,33.5,1.1633209E-6
-121.5,32.5,0.0032901857
-120.5,32.5,0.004183684
122.5,32.5,0.07818308
123.5,32.5,0.04395294
127.5,32.5,8.245577E-4
128.5,32.5,1.6310415E-4
138.5,32.5,4.853014E-6
139.5,32.5,3.904485E-5
141.5,32.5,2.359729E-6
143.5,32.5,8.987408E-7
145.5,32.5,8.303704E-7
146.5,32.5,8.097801E-7
-119.5,31.5,0.0033763929
-118.5,31.5,0.006146204
127.5,31.5,2.4473455E-4
128.5,31.5,5.0036426E-5
133.5,31.5,2.8120047E-7
137.5,31.5,1.1391835E-6
138.5,31.5,2.0824934E-6
139.5,31.5,1.4854072E-5
140.5,31.5,8.216887E-6
144.5,31.5,4.9216527E-7
146.5,31.5,4.2654884E-7
123.5,30.5,0.00909871
124.5,30.5,0.0024315054
133.5,30.5,3.0422947E-7
135.5,30.5,4.7222446E-7
137.5,30.5,6.792746E-7
141.5,30.5,2.3735E-6
142.5,30.5,1.9202849E-8
143.5,30.5,3.827303E-7
126.5,29.5,5.125636E-5
127.5,29.5,1.411218E-5
128.5,29.5,4.3065634E-6
132.5,29.5,1.09476495E-7
134.5,29.5,1.9489354E-7
144.5,29.5,1.4882195E-7
123.5,28.5,1.7722207E-4
124.5,28.5,7.875465E-5
128.5,28.5,1.4831381E-6
129.5,28.5,2.5935774E-6
130.5,28.5,5.949282E-7
135.5,28.5,1.1335117E-7
136.5,28.5,1.7059351E-7
139.5,28.5,6.643486E-7
124.5,27.5,1.4489626E-5
130.5,27.5,3.1931634E-8
131.5,27.5,2.3787502E-8
137.5,27.5,8.145165E-8
139.5,27.5,4.2394123E-7
140.5,27.5,6.129339E-7
142.5,27.5,1.3500569E-6
144.5,27.5,2.0595958E-7
121.5,26.5,2.3101058E-5
127.5,26.5,1.392987E-7
131.5,26.5,3.771698E-8
135.5,26.5,3.2498157E-8
136.5,26.5,3.3546748E-8
137.5,26.5,3.4350407E-8
140.5,26.5,1.333438E-7
143.5,26.5,3.2102278E-8
122.5,25.5,1.2671043E-6
123.5,25.5,3.2767701E-7
126.5,25.5,4.0225268E-7
128.5,25.5,5.9560836E-9
132.5,25.5,1.05620664E-7
133.5,25.5,4.969652E-8
136.5,25.5,1.3152376E-8
137.5,25.5,9.37323E-9
140.5,25.5,8.622657E-8
142.5,25.5,1.3268246E-7
123.5,24.5,1.00427755E-7
125.5,24.5,1.4436898E-7
127.5,24.5,1.0920491E-9
128.5,24.5,3.2096208E-9
133.5,24.5,2.0734154E-8
136.5,24.5,1.2582962E-8
140.5,24.5,3.0892018E-8
125.5,23.5,1.7087983E-9
126.5,23.5,9.838489E-10
127.5,23.5,1.7746464E-9
128.5,23.5,1.9203996E-9
130.5,23.5,8.027179E-9
132.5,23.5,2.3153075E-9
133.5,23.5,1.0644764E-8
134.5,23.5,2.583572E-9
137.5,23.5,3.592276E-9
131.5,22.5,6.7991096E-10
133.5,22.5,8.131439E-10
