X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-125.5,47.5,train,0.0034207139630142084,28.29506967440416,0.360331551939935
-149.5,57.5,train,0.014004299438831256,79.57526156300803,0.6975355410572809
-150.5,57.5,train,0.0772106650883863,100.0,0.9270858127365678
-151.5,56.5,train,0.006647905734970513,46.192450250423086,0.5226163518547842
-151.5,57.5,train,0.07547386232187521,100.0,0.92553286153366
-155.5,55.5,train,0.04327424182838318,98.54546203134224,0.8769417644189483
-156.5,55.5,train,0.08509758892722566,100.0,0.9333934568683939
-157.5,54.5,train,0.007466337814232823,54.80576186543001,0.5514744666253775
-161.5,56.5,train,0.011321279045309917,76.16631770551541,0.6508799473020925
-162.5,56.5,train,0.013505146150835723,79.23992988207586,0.6898238924796668
-163.5,55.5,train,0.013574141691190993,79.28628249705402,0.690913174807628
-165.5,55.5,train,0.02214082075544363,86.58404149354322,0.7847640616959127
-165.5,56.5,train,0.012901447923134789,78.83432804372855,0.6799549654372101
-166.5,54.5,train,0.06609548545233641,100.0,0.9158557085556831
-167.5,54.5,train,0.05378577157187203,100.0,0.8985516389311362
-167.5,56.5,train,0.012493914307990208,78.56049834581474,0.672929972690396
-168.5,55.5,train,0.02930745042077935,93.7557079721489,0.8283626281045731
-168.5,58.5,train,0.009595984979868064,72.88035894749991,0.6124375740667591
-169.5,53.5,train,0.0123482855155649,78.46265451424186,0.6703442661625979
-169.5,56.5,train,0.01204570924243394,78.25936214872769,0.6648389837279455
-169.5,57.5,train,0.012114900432624828,78.30584973541482,0.6661140508433939
-169.5,59.5,train,0.009227445209567775,70.35269148286197,0.6031021208458609
-170.5,52.5,train,0.07347979578032111,100.0,0.9236662607160664
-170.5,56.5,train,0.011634406767297278,76.88078414723577,0.6570537531761359
-170.5,58.5,train,0.008961672613925869,67.48738043348251,0.5960858121744438
-171.5,51.5,train,0.0014034106021578183,9.540559365116332,0.18772371117951897
-171.5,53.5,train,0.0073136390932900235,53.674258030263566,0.5463580442799516
-171.5,56.5,train,0.019075789597682226,85.17063917408046,0.7585314955740382
-171.5,57.5,train,0.011596752255358542,76.7948104404929,0.6563229098893731
-171.5,58.5,train,0.009083525252219274,69.6369039191509,0.5993332285326285
-171.5,60.5,train,0.007723829819070682,58.493854957423245,0.5598456436666424
-172.5,51.5,train,0.001852857594922475,12.358243156395163,0.23378774346841974
-172.5,53.5,train,0.003644893799729948,29.84579818602682,0.3750886343913255
-172.5,54.5,train,0.002649098844803656,21.929970277516457,0.30373913455277546
-172.5,56.5,train,0.029399360341875024,93.8267691737428,0.8288073514853472
-173.5,51.5,train,9.699437567052917E-4,6.765690012662942,0.13772778043093484
-173.5,56.5,train,0.0053906828457837945,36.063733537847696,0.47025949029323966
-173.5,57.5,train,0.009638905540984078,73.047014858122,0.6134963188747748
-173.5,60.5,train,0.008252530565210997,62.57951027765124,0.5760906010394583
-174.5,51.5,train,0.0010191237791799068,7.154594460588471,0.14370756894653874
-174.5,58.5,train,0.01046859129624052,75.21018019951245,0.6328829533353364
-175.5,51.5,train,0.0024410669550561366,20.11092869592674,0.28672581704308
-175.5,61.5,train,0.00756271172137925,55.77031604980189,0.5546446465911903
-176.5,52.5,train,0.0028451515325553177,24.689142782936713,0.319046237820045
-176.5,60.5,train,0.008022774052605047,61.21968216437443,0.569180784052262
-176.5,61.5,train,0.007621039245732826,56.12383873639233,0.556541630639183
-177.5,58.5,train,8.819483588557756E-4,6.178494560416498,0.1268173965753715
-177.5,59.5,train,0.009804711467013201,73.69092312574992,0.6175325751860248
-177.5,61.5,train,0.007721588156471804,58.459490631724236,0.5597741147861064
-178.5,51.5,train,0.07689587043846595,100.0,0.9268091652782325
-178.5,60.5,train,0.007838977202371174,59.87742723887728,0.5634888604270863
-179.5,60.5,train,0.004023362164993107,32.32074490526392,0.39851492183497894
141.5,47.5,train,0.005260720742849989,35.75167400250378,0.46418478010984177
172.5,52.5,train,0.020649994245323867,85.89655827632386,0.7727562331926258
174.5,52.5,train,0.07463467503755282,100.0,0.924758557943175
175.5,51.5,train,0.009138765313448049,70.0252508329282,0.600788256658281
176.5,52.5,train,0.010814191181487326,75.52019533548693,0.6403962909656559
177.5,52.5,train,0.0032821813381572426,26.808636311489547,0.3508587866257535
178.5,51.5,train,0.06849813790976624,100.0,0.9185668214445761
179.5,52.5,train,0.028052930669006004,92.7858348143048,0.8220528965169668
