Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.25279E-12,0.000000001,0.000000001,0.973737374,0,0
2.9796E-12,0.000000003,0.000000001,0.963636364,0,0
8.82662E-12,0.000000011,0.000000002,0.939393939,0,0
2.40722E-11,0.000000026,0.000000006,0.917171717,0,0
1.2146E-10,0.000000108,0.00000003,0.892929293,0,0
3.35055E-10,0.000000256,0.000000082,0.878787879,0,0
1.09757E-9,0.000001038,0.00000027,0.854545455,0,0
3.19178E-9,0.000002533,0.000000786,0.84040404,0,0
1.93266E-8,0.000010977,0.000004756,0.822222222,0,0
6.61205E-8,0.000026125,0.000016273,0.816161616,0,0
8.85961E-8,0.00005596,0.000021804,0.808080808,0,0
2.66496E-7,0.000107193,0.000065583,0.802020202,0,0
5.99985E-7,0.000288411,0.000147641,0.793939394,0,0
2.09674E-6,0.000663575,0.000515765,0.787878788,0,0
2.48102E-6,0.001143934,0.000610233,0.783838384,0,0
7.3028E-6,0.003123649,0.001794077,0.775757576,0,0
1.00054E-5,0.005744628,0.002456384,0.76969697,0,0
1.72662E-5,0.010908465,0.004231425,0.761616162,0,0
3.67117E-5,0.02622044,0.008954252,0.751515152,0,0
5.88929E-5,0.054940143,0.014287115,0.739393939,0,0
9.8577E-5,0.108479438,0.023686252,0.725252525,0,0
2.08222E-4,0.209582221,0.048747542,0.711111111,0,0
2.42954E-4,0.322316856,0.056420236,0.701010101,0,0
2.95652E-4,0.409429934,0.067827837,0.694949495,0,0
3.6177E-4,0.51105309,0.081756438,0.688888889,0,0
3.71081E-4,0.621500404,0.083684474,0.682828283,0,0
3.99771E-4,0.700930878,0.089574936,0.678787879,0,0
4.29068E-4,0.785569051,0.095512521,0.674747475,0,0
4.35969E-4,0.829165913,0.096899727,0.672727273,0,0
4.76705E-4,0.923816855,0.105003111,0.668686869,0,0
4.98882E-4,1.022101302,0.109353962,0.664646465,0,0
5.0875E-4,1.123493818,0.111276198,0.660606061,0,0
5.16059E-4,1.226429929,0.112694807,0.656565657,0,0
5.34847E-4,1.331578532,0.116320374,0.652525253,0,0
5.48733E-4,1.441100907,0.118981015,0.648484848,0,0
5.69819E-4,1.553249992,0.122990824,0.644444444,0,0
5.924E-4,1.786562463,0.127244448,0.636363636,0,0
6.07741E-4,2.027950314,0.130110865,0.628282828,0,0
6.25351E-4,2.275842153,0.133378271,0.62020202,0,0
6.70659E-4,2.536652601,0.14167273,0.612121212,0,0
6.82447E-4,2.807410285,0.143804719,0.604040404,0,0
6.91786E-4,3.013786866,0.145486257,0.597979798,0,0
7.06891E-4,3.294697042,0.14819226,0.58989899,0,0
7.15702E-4,3.50845651,0.149762707,0.583838384,0,0
7.28123E-4,3.797459765,0.151966849,0.575757576,0,0
7.50102E-4,4.019936958,0.15583917,0.56969697,0,0
7.62749E-4,4.323930358,0.15805148,0.561616162,0,0
7.89433E-4,4.559951539,0.162681308,0.555555556,0,0
8.13375E-4,4.802582917,0.166792073,0.549494949,0,0
8.24546E-4,5.048597476,0.168696418,0.543434343,0,0
8.411E-4,5.29928036,0.171502408,0.537373737,0.016666667,0
8.74334E-4,5.56065835,0.177078853,0.531313131,0.033333333,0
8.81322E-4,5.824497507,0.178241928,0.525252525,0.033333333,0
8.87188E-4,6.001391397,0.179215757,0.521212121,0.033333333,0
9.17343E-4,6.272940041,0.184185198,0.515151515,0.033333333,0
9.24145E-4,6.549256032,0.18529777,0.509090909,0.033333333,0
9.60506E-4,6.833105509,0.191194566,0.503030303,0.033333333,0
9.69681E-4,7.026295034,0.192668963,0.498989899,0.033333333,0
9.95618E-4,7.321910366,0.196808241,0.492929293,0.033333333,0
1.00671E-3,7.523231898,0.198565781,0.488888889,0.033333333,0
1.04517E-3,7.830939983,0.204598925,0.482828283,0.033333333,0
1.05963E-3,8.042483254,0.206844342,0.478787879,0.033333333,0
1.07751E-3,8.25755791,0.2096029,0.474747475,0.033333333,0
1.14197E-3,8.596031259,0.219391832,0.468686869,0.033333333,0
1.14881E-3,8.825195523,0.220415874,0.464646465,0.033333333,0
1.16649E-3,9.057348425,0.223051111,0.460606061,0.05,0
1.17916E-3,9.292219033,0.224928985,0.456565657,0.05,0
1.2145E-3,9.534169323,0.230118954,0.452525253,0.05,0
1.25911E-3,9.782470431,0.236572453,0.448484848,0.05,0
1.30098E-3,10.041974634,0.242531372,0.444444444,0.05,0
1.31377E-3,10.304421849,0.244333085,0.44040404,0.05,0
1.33817E-3,10.570137023,0.2477462,0.436363636,0.066666667,0
1.35377E-3,10.840448158,0.249912586,0.432323232,0.066666667,0
1.40986E-3,11.118169298,0.257599104,0.428282828,0.066666667,0
1.41395E-3,11.259564742,0.258154732,0.426262626,0.066666667,0
1.42988E-3,11.545003045,0.260305411,0.422222222,0.066666667,0
1.44494E-3,11.833388671,0.262327611,0.418181818,0.066666667,0
1.49207E-3,12.131198712,0.268586432,0.414141414,0.066666667,0
1.4949E-3,12.280689094,0.268959113,0.412121212,0.066666667,0
1.51649E-3,12.562635856,0.271786797,0.408080808,0.066666667,0
1.53037E-3,12.88859698,0.273594585,0.404040404,0.083333333,0
1.53724E-3,13.042321387,0.274485895,0.402020202,0.083333333,0
1.62682E-3,13.361601257,0.28590689,0.397979798,0.1,0
1.68549E-3,13.530149993,0.293194952,0.395959596,0.133333333,0
1.70921E-3,13.871158317,0.296099579,0.391919192,0.133333333,0
1.71315E-3,14.042473194,0.296579652,0.38989899,0.133333333,0
1.72899E-3,14.387613653,0.298503787,0.385858586,0.133333333,0
1.74874E-3,14.562487471,0.300887044,0.383838384,0.133333333,0
1.83679E-3,14.928683012,0.311320992,0.37979798,0.133333333,0
1.84419E-3,15.113101992,0.312183305,0.377777778,0.133333333,0
1.85636E-3,15.298737721,0.313597092,0.375757576,0.133333333,0
1.87298E-3,15.672674903,0.315518912,0.371717172,0.133333333,0
1.9053E-3,15.863204931,0.319225741,0.36969697,0.133333333,0
1.9325E-3,16.056454554,0.32231367,0.367676768,0.15,0
1.93822E-3,16.250276515,0.322959959,0.365656566,0.15,0
1.96488E-3,16.642391287,0.325954641,0.361616162,0.15,0
2.00472E-3,16.842863724,0.330380347,0.35959596,0.15,0
2.01982E-3,17.044845951,0.332042325,0.357575758,0.15,0
2.03683E-3,17.450918197,0.333904893,0.353535354,0.15,0
2.03857E-3,17.654775551,0.334095015,0.351515152,0.15,0
2.03976E-3,17.858751627,0.334224553,0.349494949,0.15,0
2.0425E-3,18.063001937,0.334523583,0.347474747,0.15,0
2.04785E-3,18.267786549,0.335105423,0.345454545,0.15,0
2.06586E-3,18.679613363,0.337059757,0.341414141,0.15,0
2.07376E-3,18.886989821,0.337913493,0.339393939,0.15,0
2.0849E-3,19.09548015,0.339113015,0.337373737,0.15,0
2.08748E-3,19.304228134,0.339389865,0.335353535,0.15,0
2.09337E-3,19.513565321,0.340022088,0.333333333,0.15,0
2.10626E-3,19.933749627,0.341400292,0.329292929,0.15,0
2.1063E-3,20.144379245,0.341404656,0.327272727,0.15,0
2.11621E-3,20.35599983,0.34246082,0.325252525,0.15,0
2.16314E-3,20.572313498,0.347416998,0.323232323,0.15,0
2.17019E-3,20.789332081,0.348154984,0.321212121,0.15,0
2.20664E-3,21.009996544,0.351945424,0.319191919,0.15,0
2.25285E-3,21.457963116,0.356686088,0.315151515,0.15,0
2.27491E-3,21.628475333,0.358925098,0.313131313,0.15,0
2.29303E-3,21.915503794,0.360753056,0.311111111,0.166666667,0
2.2964E-3,22.145144274,0.361092134,0.309090909,0.166666667,0
2.34652E-3,22.379796079,0.366087317,0.307070707,0.166666667,0
2.36914E-3,22.616710541,0.368317184,0.305050505,0.166666667,0
2.40211E-3,22.85692134,0.371537815,0.303030303,0.166666667,0
2.41444E-3,23.09836519,0.372734124,0.301010101,0.166666667,0
2.45118E-3,23.343483492,0.376272228,0.298989899,0.166666667,0
2.46074E-3,23.589557321,0.377185769,0.296969697,0.166666667,0
2.47139E-3,23.836696782,0.378201426,0.294949495,0.166666667,0
2.47293E-3,24.083989899,0.378347602,0.292929293,0.166666667,0
2.48369E-3,24.332359088,0.379369373,0.290909091,0.166666667,0
2.49021E-3,24.581380559,0.379987106,0.288888889,0.166666667,0
2.4933E-3,24.830710361,0.380278678,0.286868687,0.166666667,0
2.49911E-3,25.080621687,0.380827848,0.284848485,0.166666667,0
2.53919E-3,25.334540263,0.384585847,0.282828283,0.166666667,0
2.54175E-3,25.588715469,0.384824962,0.280808081,0.166666667,0
2.54872E-3,25.843587358,0.385473157,0.278787879,0.166666667,0
2.55234E-3,26.098821326,0.385809497,0.276767677,0.166666667,0
2.56018E-3,26.354839424,0.386536624,0.274747475,0.166666667,0
2.59132E-3,26.613971732,0.389407534,0.272727273,0.166666667,0
2.6484E-3,26.878812103,0.394600478,0.270707071,0.166666667,0
2.67286E-3,27.146098527,0.39679885,0.268686869,0.166666667,0
2.67451E-3,27.413549552,0.396946211,0.266666667,0.166666667,0
2.68161E-3,27.681710893,0.397581305,0.264646465,0.166666667,0
2.72699E-3,27.954410035,0.401607191,0.262626263,0.166666667,0
2.7476E-3,28.056381195,0.403417929,0.260606061,0.183333333,0
2.80487E-3,28.513221031,0.40839216,0.258585859,0.216666667,0
2.82171E-3,28.795392498,0.409839926,0.256565657,0.216666667,0
2.85082E-3,29.080474397,0.412324184,0.254545455,0.216666667,0
2.8685E-3,29.367324862,0.413823587,0.252525253,0.216666667,0
2.94526E-3,29.661850584,0.420243048,0.250505051,0.216666667,0
2.95093E-3,29.95694381,0.420712122,0.248484848,0.216666667,0
2.98689E-3,30.255632951,0.423666791,0.246464646,0.216666667,0
3.00794E-3,30.55642732,0.425382655,0.244444444,0.216666667,0
3.01027E-3,30.857453896,0.42557129,0.242424242,0.216666667,0
3.07476E-3,31.052710508,0.430761863,0.24040404,0.216666667,0
3.14922E-3,31.483686252,0.43663842,0.238383838,0.233333333,0
3.15151E-3,31.798837095,0.436816899,0.236363636,0.233333333,0
3.15473E-3,32.114309882,0.437068098,0.234343434,0.233333333,0
3.16616E-3,32.430925934,0.437958329,0.232323232,0.233333333,0
3.19756E-3,32.750681478,0.44038855,0.23030303,0.233333333,0
3.21499E-3,33.072180307,0.441728941,0.228282828,0.233333333,0
3.22241E-3,33.394420977,0.442297388,0.226262626,0.233333333,0
3.23432E-3,33.717853403,0.44320817,0.224242424,0.233333333,0
3.23576E-3,34.041429121,0.443317478,0.222222222,0.233333333,0
3.25757E-3,34.367185897,0.444975987,0.22020202,0.233333333,0
3.27661E-3,34.694846556,0.446415672,0.218181818,0.233333333,0
3.30259E-3,35.025105868,0.448368716,0.216161616,0.233333333,0
3.32769E-3,35.357874547,0.450241624,0.214141414,0.233333333,0
3.33094E-3,35.690968801,0.45048369,0.212121212,0.233333333,0
