X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-125.5,47.5,train,0.004061142732406737,44.49865908110192,0.4998731263220303
-147.5,58.5,train,0.007151183562446195,73.26743415961666,0.6376793520193257
-149.5,57.5,train,0.010818152012324419,97.11372423087238,0.7269600842467034
-150.5,57.5,train,0.03789392665628538,100.0,0.9031581956426464
-151.5,56.5,train,0.006127973781839354,63.035995838495545,0.6013018077292552
-153.5,55.5,train,0.0016619185028241246,13.462433169161217,0.2902852166702196
-154.5,54.5,train,0.0013145543360977793,10.312963242553112,0.2444427937095935
-155.5,55.5,train,0.024659846275890185,100.0,0.8585385539625638
-156.5,55.5,train,0.041044038354251335,100.0,0.909921244834994
-157.5,54.5,train,0.00677851075272385,69.9912427191355,0.6252249521669597
-158.5,54.5,train,0.01660908204185558,99.81500747227774,0.8034467884266083
-163.5,55.5,train,0.013486290971684314,98.76559881104818,0.7684717304165262
-163.5,57.5,train,0.011091375129932477,97.3725829284503,0.7318827426111807
-165.5,56.5,train,0.0125471928867954,98.45001632104746,0.7553818715413947
-166.5,54.5,train,0.030979749514525836,100.0,0.8840507484141213
-166.5,57.5,train,0.010443316272216646,94.3819817386888,0.7199049728128479
-167.5,56.5,train,0.01173502229455914,97.98249631168868,0.7428063049405587
-167.5,59.5,train,0.010013650363977751,92.55555998425166,0.7113556706121573
-168.5,57.5,train,0.011221010993325418,97.49542452665236,0.734156828101801
-168.5,58.5,train,0.009769294189840618,92.01281468015453,0.7062566623418088
-169.5,53.5,train,0.008293160700810551,79.16869502328763,0.6711650816761013
-169.5,56.5,train,0.010943731981780584,97.23270196460108,0.7292449173211631
-169.5,57.5,train,0.011098458662185671,97.37929520622187,0.7320080070527925
-169.5,58.5,train,0.009384134811459744,89.16252010984455,0.6978432505358537
-169.5,59.5,train,0.00936855977092349,89.09449255635784,0.6974928793106758
-170.5,55.5,train,0.0035498646961892237,37.941369282660276,0.4662856352364203
-170.5,59.5,train,0.009001481320203881,85.49908058337367,0.6889933372069798
-171.5,51.5,train,0.0019062429737476945,15.869904538398561,0.31933324775890926
-171.5,52.5,train,0.02606372723710343,100.0,0.8651304974809583
-171.5,56.5,train,0.014134110165621704,98.98329800797197,0.7767140706561021
-171.5,58.5,train,0.008829853407536874,83.37906229415329,0.6848533243628089
-172.5,51.5,train,0.0022749073233699325,21.62845464405499,0.3589250981178472
-172.5,54.5,train,0.00272901365344113,27.964422373128578,0.40178535003172694
-172.5,57.5,train,0.010081092039113844,92.70546209178644,0.7127319608619732
-172.5,59.5,train,0.007897262425296026,78.23573251731489,0.6602804581513216
-173.5,51.5,train,0.0015164862020071526,12.562586257492107,0.2717867973595553
-173.5,58.5,train,0.009195879023045292,86.73533877015927,0.6935531532596112
-173.5,59.5,train,0.00875407879329472,82.50040956473404,0.6829902058165925
-173.5,60.5,train,0.007971821750387487,78.4357718871336,0.662385086735455
-174.5,51.5,train,0.0015624341576402757,13.1321180757268,0.27773455038218303
-174.5,57.5,train,0.0016728200451070613,13.493751409697088,0.29163405783657304
-174.5,59.5,train,0.007574970331970824,76.83105338748429,0.650872718012759
-174.5,60.5,train,0.007768057347823208,77.83664252183175,0.6565704996393897
-175.5,51.5,train,0.0027476009217502857,28.056388547754484,0.4034179288388159
-175.5,60.5,train,0.007551690254205493,76.39840334741685,0.6501729518408028
-175.5,61.5,train,0.007060572300662872,72.82835501520229,0.6347279864562989
-176.5,52.5,train,0.0027692141793440217,28.22879638876283,0.4053051203342984
-176.5,58.5,train,0.004486875539771678,48.990674881990415,0.5247758667474763
-176.5,59.5,train,0.008893488552676774,84.33065939479351,0.6864011270874946
-177.5,59.5,train,0.008400849917307966,80.54227638069081,0.6740062097870869
-177.5,61.5,train,0.007141698962773158,73.22714527844624,0.6373726589377499
-178.5,58.5,train,8.33329690949959E-4,5.181611912359817,0.17018766715824665
-179.5,51.5,train,0.016044291314322185,99.62521307618391,0.7979258904643889
-179.5,52.5,train,0.017442781156474418,100.0,0.8110663527135069
-179.5,60.5,train,0.004337384896785139,46.64331266843245,0.516319131168206
174.5,51.5,train,8.703159985410717E-4,5.529057665605953,0.17640872079788986
175.5,51.5,train,0.006392101812002673,66.45739734659199,0.6113739536223436
176.5,51.5,train,0.0011489269422494787,8.826731070657404,0.22043323484973276
177.5,51.5,train,0.006762887649777008,69.94159389805043,0.6246841153441386
177.5,52.5,train,0.0030747648855165813,31.052738785452906,0.4307618625299386
