X,Y,GadusMacrocephalus_PA1_RUN7 logistic values
-178.5,72.5,0.06798788
-176.5,71.5,0.107249424
-173.5,71.5,0.12921979
-177.5,70.5,0.15774462
-178.5,69.5,0.20443489
-175.5,69.5,0.18827368
-174.5,69.5,0.19884722
-173.5,69.5,0.2064488
-168.5,69.5,0.26538095
-166.5,69.5,0.33228195
-173.5,68.5,0.24983391
-172.5,68.5,0.24288268
-168.5,68.5,0.31894127
-172.5,67.5,0.2591738
-170.5,67.5,0.30129305
-169.5,67.5,0.32073233
-168.5,67.5,0.34982318
-169.5,66.5,0.3432444
-168.5,65.5,0.3256664
-178.5,63.5,0.5449389
-178.5,62.5,0.5726866
-167.5,62.5,0.63954383
-166.5,62.5,0.6926387
-179.5,61.5,0.59741473
-178.5,61.5,0.5715694
-174.5,61.5,0.5787169
-172.5,61.5,0.57401675
-170.5,60.5,0.61485076
-168.5,60.5,0.6311813
175.5,60.5,0.012620056
176.5,60.5,0.009377808
177.5,60.5,0.011431283
178.5,60.5,0.026454156
157.5,59.5,0.48791894
173.5,59.5,0.010322568
174.5,59.5,0.007392297
175.5,59.5,0.0056764307
-146.5,58.5,0.01964314
-145.5,58.5,0.030011471
-142.5,58.5,0.12792593
157.5,58.5,0.5300621
169.5,58.5,0.023221288
172.5,58.5,0.008746298
173.5,58.5,0.011088999
175.5,58.5,0.0132696675
176.5,58.5,0.005425566
177.5,58.5,0.011351942
178.5,58.5,0.006726605
-179.5,57.5,0.07866469
-178.5,57.5,0.07362241
-176.5,57.5,0.16109847
-175.5,57.5,0.06781872
-148.5,57.5,0.13469143
-140.5,57.5,0.10964989
144.5,57.5,0.575226
145.5,57.5,0.60295385
146.5,57.5,0.5973479
148.5,57.5,0.57819474
150.5,57.5,0.5329456
154.5,57.5,0.43271375
167.5,57.5,0.009267318
170.5,57.5,0.108615875
172.5,57.5,0.04582838
176.5,57.5,0.034308102
-179.5,56.5,0.07446773
-178.5,56.5,0.07872887
-175.5,56.5,0.10199674
-174.5,56.5,0.16870487
-150.5,56.5,0.0072348802
-142.5,56.5,0.06583627
-141.5,56.5,0.07354528
-140.5,56.5,0.07416263
-138.5,56.5,0.1227844
-137.5,56.5,0.23812662
141.5,56.5,0.6344243
142.5,56.5,0.6234278
143.5,56.5,0.62937117
146.5,56.5,0.5362295
148.5,56.5,0.5630787
154.5,56.5,0.5696419
164.5,56.5,0.0056490796
170.5,56.5,0.7082025
173.5,56.5,0.07174053
178.5,56.5,0.07015179
-179.5,55.5,0.07456232
-177.5,55.5,0.080322914
-176.5,55.5,0.0838964
-175.5,55.5,0.09111965
-174.5,55.5,0.11171837
-172.5,55.5,0.13878162
-171.5,55.5,0.16875213
-152.5,55.5,0.0077743954
-151.5,55.5,0.020167727
-150.5,55.5,0.02964275
-144.5,55.5,0.043259393
-143.5,55.5,0.054166943
-142.5,55.5,0.053616647
-141.5,55.5,0.073415436
-140.5,55.5,0.085529685
-139.5,55.5,0.09775003
-137.5,55.5,0.19334893
139.5,55.5,0.6579286
140.5,55.5,0.6496277
144.5,55.5,0.55406946
145.5,55.5,0.58387166
146.5,55.5,0.5721631
147.5,55.5,0.4566922
150.5,55.5,0.4986643
151.5,55.5,0.5080683
152.5,55.5,0.5053917
169.5,55.5,0.065381564
172.5,55.5,0.06927382
174.5,55.5,0.06775634
177.5,55.5,0.069277614
-179.5,54.5,0.072696306
-178.5,54.5,0.07533499
-173.5,54.5,0.10101951
-171.5,54.5,0.15124057
-153.5,54.5,0.04172139
-151.5,54.5,0.042163853
-149.5,54.5,0.1297337
-148.5,54.5,0.099738695
-147.5,54.5,0.03902235
-136.5,54.5,0.15718846
147.5,54.5,0.29966426
162.5,54.5,0.055057112
166.5,54.5,0.3045868
169.5,54.5,0.1283103
172.5,54.5,0.0673738
173.5,54.5,0.067969665
175.5,54.5,0.30239066
-178.5,53.5,0.073415175
-174.5,53.5,0.09002611
-158.5,53.5,0.013537695
-154.5,53.5,0.027660228
-150.5,53.5,0.026361348
-137.5,53.5,0.07457112
-136.5,53.5,0.13181148
-134.5,53.5,0.13263959
-133.5,53.5,0.26394454
147.5,53.5,0.19556345
151.5,53.5,0.40478483
153.5,53.5,0.5042322
164.5,53.5,0.11140254
166.5,53.5,0.016851703
170.5,53.5,0.57105386
174.5,53.5,0.06646156
175.5,53.5,0.0630531
176.5,53.5,0.06776308
179.5,53.5,0.33447328
-178.5,52.5,0.11016599
-164.5,52.5,0.0021030523
-163.5,52.5,0.009171
-162.5,52.5,0.016678741
-160.5,52.5,0.024142336
-159.5,52.5,0.019538166
-158.5,52.5,0.019837573
-157.5,52.5,0.020630153
-154.5,52.5,0.023855694
-135.5,52.5,0.047742393
-134.5,52.5,0.09759468
146.5,52.5,0.13528858
147.5,52.5,0.17339325
149.5,52.5,0.26461005
150.5,52.5,0.28862375
151.5,52.5,0.32810605
152.5,52.5,0.47942114
154.5,52.5,0.6481299
155.5,52.5,0.72956777
161.5,52.5,3.7043914E-4
167.5,52.5,0.033428155
168.5,52.5,0.022651402
-167.5,51.5,0.011396537
-166.5,51.5,0.012422731
-160.5,51.5,0.024359629
-158.5,51.5,0.01518912
-134.5,51.5,0.05181656
-133.5,51.5,0.060986575
-132.5,51.5,0.09077995
-130.5,51.5,0.49612436
145.5,51.5,0.27184108
146.5,51.5,0.19824226
147.5,51.5,0.18804465
148.5,51.5,0.18979347
152.5,51.5,0.3955886
160.5,51.5,6.165953E-5
161.5,51.5,0.0037479468
164.5,51.5,0.0058215433
167.5,51.5,0.55317223
168.5,51.5,0.05402742
170.5,51.5,0.011038986
171.5,51.5,0.036619708
-179.5,50.5,0.0022982254
-177.5,50.5,0.0012768122
-176.5,50.5,3.63964E-4
-174.5,50.5,0.001315438
-173.5,50.5,0.0038330725
-172.5,50.5,0.0052623115
-167.5,50.5,0.009466856
-166.5,50.5,0.011090506
-163.5,50.5,0.014144251
-133.5,50.5,0.038011182
-132.5,50.5,0.046590786
-131.5,50.5,0.060841516
-129.5,50.5,0.22965689
144.5,50.5,0.51901305
145.5,50.5,0.39016408
147.5,50.5,0.22034664
148.5,50.5,0.21134542
151.5,50.5,0.18196341
152.5,50.5,0.29826465
153.5,50.5,0.31173548
154.5,50.5,0.22516376
158.5,50.5,0.022652593
160.5,50.5,0.0039992123
161.5,50.5,0.0067215385
162.5,50.5,0.003990738
166.5,50.5,0.014571495
167.5,50.5,0.1604644
168.5,50.5,0.034689866
169.5,50.5,0.064845555
170.5,50.5,0.02387737
171.5,50.5,0.033670153
174.5,50.5,0.026522443
175.5,50.5,0.015951471
176.5,50.5,0.008080532
179.5,50.5,0.0011261823
-179.5,49.5,0.011069741
-175.5,49.5,0.014457955
-174.5,49.5,0.007422628
-173.5,49.5,0.015447493
-172.5,49.5,0.01874786
-171.5,49.5,0.008776059
-168.5,49.5,0.0069332696
-132.5,49.5,0.022078648
-130.5,49.5,0.073245086
-129.5,49.5,0.091650665
141.5,49.5,0.5247411
145.5,49.5,0.5085795
148.5,49.5,0.26865628
149.5,49.5,0.28881446
151.5,49.5,0.19124098
157.5,49.5,5.871478E-4
158.5,49.5,3.9088738E-4
159.5,49.5,0.0038357195
160.5,49.5,0.0063580875
163.5,49.5,0.002410913
164.5,49.5,0.004890251
167.5,49.5,0.0060940417
174.5,49.5,0.01734633
175.5,49.5,0.013287572
179.5,49.5,0.01943059
-179.5,48.5,0.0049296273
-178.5,48.5,0.0089414595
-176.5,48.5,0.009418263
-173.5,48.5,0.0066425772
-172.5,48.5,0.008236896
-171.5,48.5,0.009571535
-128.5,48.5,0.066196546
141.5,48.5,0.3918636
146.5,48.5,0.2311711
148.5,48.5,0.1686087
150.5,48.5,0.022184025
152.5,48.5,0.008429534
153.5,48.5,0.30382854
156.5,48.5,0.001260235
