X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-125.5,47.5,train,0.0034812096200752176,16.88150085121265,0.2742221203675807
-147.5,58.5,train,0.00689005947877189,28.029563442343512,0.427855590943933
-150.5,57.5,train,0.34052139759221695,100.0,0.9736553599138157
-151.5,57.5,train,0.32701350354324743,100.0,0.9725969664739519
-154.5,54.5,train,1.523322074660839E-4,0.8166319390795685,0.016264424283695973
-156.5,55.5,train,0.3789502269480194,100.0,0.9762635204218638
-161.5,56.5,train,0.02381998475892541,86.15898959627074,0.7210829026274586
-162.5,56.5,train,0.030788068957383688,91.04148245923363,0.7696687677157372
-163.5,55.5,train,0.031480744975899054,91.28460459134676,0.7735893308634778
-163.5,56.5,train,0.02983167603193943,90.705856074269,0.7640269350437086
-164.5,56.5,train,0.02973413435187991,90.67162583208423,0.7634359588622088
-164.5,57.5,train,0.020129335457657473,82.03741938656087,0.6860017616903084
-165.5,54.5,train,0.47358179371874715,100.0,0.980916050411972
-165.5,56.5,train,0.02861440917444435,90.27864814385431,0.7564335706298161
-165.5,57.5,train,0.02051722048034251,82.30219326733354,0.6900983534570063
-166.5,57.5,train,0.019927963854525173,81.89995115595684,0.683832000522744
-167.5,54.5,train,0.1611644868813263,100.0,0.9459223800941092
-167.5,55.5,train,0.09099542658922402,100.0,0.9080557902011874
-167.5,57.5,train,0.01974590360896994,81.77566600369754,0.6818443443336811
-167.5,58.5,train,0.018988951530605067,81.25893286563216,0.6733051094846916
-167.5,59.5,train,0.017969346410319074,80.56301233680873,0.6610511307768068
-168.5,55.5,train,0.06854210085036164,100.0,0.8815052979906967
-168.5,56.5,train,0.025833575139178142,88.13883827319411,0.7371077057731823
-168.5,58.5,train,0.018141168499919865,80.68026523752349,0.6631801493333551
-168.5,59.5,train,0.017497825616627834,79.77331881258866,0.655067879260413
-169.5,52.5,train,0.18928899787856376,100.0,0.9535842761926068
-169.5,56.5,train,0.025826296901203576,88.13178371753,0.7370530997253044
-169.5,57.5,train,0.025930019187913402,88.23231830523403,0.7378291558181568
-171.5,53.5,train,0.005737294277444491,25.183870820081463,0.3837414248705389
-171.5,56.5,train,0.049903280498336935,96.84411932929002,0.8441454134909987
-171.5,57.5,train,0.024199770209761037,86.5373976638025,0.7242531460383754
-171.5,59.5,train,0.015412324144888337,69.4744678995495,0.6258565829843685
-171.5,60.5,train,0.013046452062847618,61.930418538004524,0.5860914592931743
-172.5,52.5,train,0.2487062145861607,100.0,0.9642771058857492
-172.5,54.5,train,0.001133249634239918,6.2486124810469095,0.10952559262876328
-172.5,56.5,train,0.06909307401624473,100.0,0.8823390374569242
-172.5,57.5,train,0.023831240172966495,86.17020418977721,0.7211779045471962
-172.5,59.5,train,0.013281294784541903,62.36367106017139,0.5904125828164374
-173.5,56.5,train,0.0034534772627381758,16.846771871328123,0.2726331617225754
-173.5,57.5,train,0.017644651890410454,80.18095565154407,0.6569535200545024
-173.5,58.5,train,0.01964856230847229,81.70919236923821,0.6807713256885796
-173.5,59.5,train,0.017611276103131915,80.08823889418443,0.6565266987858238
-173.5,60.5,train,0.014422673670298179,66.72882718951963,0.6101912319488564
-174.5,57.5,train,3.83884662020353E-4,1.85454758588099,0.039998283298560026
-174.5,58.5,train,0.020382549981119373,82.21025764926992,0.6886882191075796
-175.5,58.5,train,0.022507641074400366,84.85141146124577,0.709543802215895
-175.5,60.5,train,0.01388761690619955,65.38817093438084,0.6011627282326867
-175.5,61.5,train,0.012551371725024412,58.5046595678044,0.5766764427951423
-176.5,58.5,train,0.004179345697283653,20.405508805000608,0.3120547284095359
-176.5,61.5,train,0.012655916926723715,60.37814323240048,0.5787000978307308
-177.5,58.5,train,3.1816933954059983E-4,1.610283742798591,0.03337972903907747
-177.5,59.5,train,0.01830485102722967,80.79196362955207,0.6651835846509432
-178.5,51.5,train,0.29929459461011465,100.0,0.9701348533234658
-178.5,59.5,train,0.0058185863048621795,25.414507384390244,0.3870740580638263
-178.5,60.5,train,0.013092779601439642,62.015921670923554,0.5869510934692147
-179.5,52.5,train,0.09152251769512472,100.0,0.9085368783676331
141.5,47.5,train,0.006814691777416032,27.960062251064603,0.4251652798526321
172.5,52.5,train,0.0318347319189642,91.40883674175534,0.7755418178805459
175.5,52.5,train,0.29560909241454647,100.0,0.9697737645640854
176.5,51.5,train,1.525621984089918E-4,0.817327699482905,0.01628858030513012
