Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.28196E-12,0.000000001,0,0.963636364,0,0
3.2627E-12,0.000000003,0.000000001,0.953535354,0,0
1.19245E-11,0.000000011,0.000000002,0.933333333,0,0
3.81576E-11,0.000000028,0.000000008,0.917171717,0,0
1.001E-10,0.000000102,0.00000002,0.894949495,0,0
2.50398E-10,0.000000259,0.000000051,0.876767677,0,0
1.02586E-9,0.000001088,0.000000209,0.846464646,0,0
4.88499E-9,0.000002926,0.000000995,0.832323232,0,0
1.92349E-8,0.000010936,0.000003918,0.82020202,0,0
8.78574E-8,0.00003214,0.000017896,0.812121212,0,0
1.07823E-7,0.00005354,0.000021963,0.808080808,0,0
2.5656E-7,0.000122246,0.000052259,0.802020202,0,0
7.8009E-7,0.000322799,0.000158881,0.793939394,0,0
2.39448E-6,0.000650903,0.000487524,0.78989899,0,0
3.2619E-6,0.001247032,0.000664017,0.785858586,0,0
4.86044E-6,0.002567647,0.000989108,0.77979798,0,0
6.73875E-6,0.005020721,0.001370821,0.771717172,0,0
1.01134E-5,0.010019652,0.002055904,0.75959596,0,0
3.24601E-5,0.026905417,0.006568788,0.743434343,0,0
5.83505E-5,0.05480758,0.011746558,0.731313131,0,0
7.83386E-5,0.10292024,0.01570715,0.717171717,0,0
1.29751E-4,0.21099624,0.025750085,0.696969697,0,0
1.76615E-4,0.302961802,0.034727699,0.684848485,0,0
2.33389E-4,0.40465915,0.045384379,0.674747475,0,0
2.42809E-4,0.50034052,0.047129781,0.666666667,0,0
2.65362E-4,0.601455967,0.051282937,0.658585859,0,0
3.07929E-4,0.717652084,0.059023667,0.650505051,0,0
3.34649E-4,0.782989645,0.063818462,0.646464646,0,0
3.37446E-4,0.816734294,0.064317726,0.644444444,0,0
3.52418E-4,0.919535716,0.066980212,0.638383838,0,0
3.63368E-4,1.028089754,0.068917919,0.632323232,0,0
3.68421E-4,1.101322633,0.069809439,0.628282828,0,0
3.7949E-4,1.213303801,0.07175631,0.622222222,0,0
3.86119E-4,1.328857407,0.072918351,0.616161616,0,0
3.87403E-4,1.406300111,0.073143025,0.612121212,0,0
3.91423E-4,1.523524865,0.073846063,0.606060606,0,0
4.06351E-4,1.763760075,0.076446987,0.593939394,0,0
4.36178E-4,2.017362501,0.081600475,0.581818182,0,0
4.45659E-4,2.281835329,0.083226553,0.56969697,0,0
4.63623E-4,2.511454946,0.086291901,0.55959596,0.016666667,0
4.84608E-4,2.79752319,0.089846754,0.547474747,0.016666667,0
5.2132E-4,3.051922318,0.095999829,0.537373737,0.016666667,0
5.45781E-4,3.268193114,0.100053517,0.529292929,0.016666667,0
5.61567E-4,3.544852914,0.102650375,0.519191919,0.016666667,0
5.98566E-4,3.776495975,0.108678545,0.511111111,0.016666667,0
6.31117E-4,4.021072683,0.113915357,0.503030303,0.016666667,0
6.59567E-4,4.281876097,0.118442342,0.494949495,0.033333333,0
6.84311E-4,4.551715797,0.122342199,0.486868687,0.033333333,0
7.04263E-4,4.759575682,0.125461644,0.480808081,0.033333333,0
7.46457E-4,5.056415171,0.131986339,0.472727273,0.033333333,0
7.95147E-4,5.289944557,0.13939538,0.466666667,0.033333333,0
8.13704E-4,5.531390381,0.142186063,0.460606061,0.033333333,0
8.23719E-4,5.777542663,0.143684582,0.454545455,0.033333333,0
8.5107E-4,6.031284103,0.147750644,0.448484848,0.033333333,0
8.72686E-4,6.290448443,0.15093687,0.442424242,0.033333333,0
9.35413E-4,6.531311999,0.160049472,0.436363636,0.066666667,0
1.02477E-3,6.767932057,0.172698603,0.432323232,0.083333333,0
1.08726E-3,7.088233421,0.181319957,0.426262626,0.083333333,0
1.10736E-3,7.308922323,0.184055368,0.422222222,0.083333333,0
1.1292E-3,7.532999087,0.187005424,0.418181818,0.083333333,0
1.15405E-3,7.761326202,0.190338543,0.414141414,0.083333333,0
1.17513E-3,8.007078011,0.193143498,0.408080808,0.083333333,0
1.23002E-3,8.290670089,0.200357712,0.404040404,0.1,0
1.26082E-3,8.612613642,0.204348779,0.4,0.133333333,0
1.27794E-3,8.86702766,0.206550251,0.395959596,0.133333333,0
1.33472E-3,9.000499795,0.21376645,0.393939394,0.133333333,0
1.37841E-3,9.273783804,0.219229117,0.38989899,0.133333333,0
1.39943E-3,9.552731008,0.22183131,0.385858586,0.133333333,0
1.42786E-3,9.836262987,0.225322174,0.381818182,0.133333333,0
1.44749E-3,10.123903613,0.227713969,0.377777778,0.133333333,0
1.45758E-3,10.269661794,0.2289387,0.375757576,0.133333333,0
1.48759E-3,10.566316289,0.232556254,0.371717172,0.133333333,0
1.49594E-3,10.864802621,0.233556857,0.367676768,0.133333333,0
1.50974E-3,11.015776605,0.235204159,0.365656566,0.133333333,0
