X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-125.5,47.5,train,0.004062999295583097,32.32888655939565,0.40830321382201185
-150.5,57.5,train,0.07100491080754585,100.0,0.9234267265982883
-154.5,54.5,train,8.594294290853673E-4,6.323305882073613,0.1273725727133468
-155.5,55.5,train,0.03830857204446488,100.0,0.866778232454203
-157.5,54.5,train,0.007076991275803333,46.24784406230827,0.5458565671236646
-163.5,55.5,train,0.022499604183023898,90.37555208865336,0.7925872828628648
-163.5,57.5,train,0.015382274639961346,82.60531363154944,0.723183899392569
-164.5,56.5,train,0.01995749383989357,89.2131682545718,0.7721865390903835
-165.5,54.5,train,0.07667734504564522,100.0,0.928687495370298
-165.5,55.5,train,0.029966219735004025,97.58688111370228,0.835780908310451
-165.5,56.5,train,0.019453943614807217,88.9829428398849,0.7676598221912297
-165.5,57.5,train,0.015167134650923043,82.18375993137245,0.7203554021230931
-166.5,54.5,train,0.04909516863456518,100.0,0.8929137052565479
-166.5,55.5,train,0.041124633811993015,100.0,0.874758241188229
-166.5,57.5,train,0.014871039773956795,81.75300113479909,0.7163667020318228
-167.5,54.5,train,0.03871740682206268,100.0,0.8679992899993844
-167.5,56.5,train,0.018532447000862286,88.24621249938461,0.7588925281725206
-167.5,57.5,train,0.01480342269156119,81.70216064313188,0.7154398196854368
-167.5,58.5,train,0.013366369917235965,80.62248514305523,0.6942015587076801
-168.5,56.5,train,0.017746196969314235,87.17651556926761,0.7508714702790998
-169.5,52.5,train,0.041808695001373734,100.0,0.876554448232324
-169.5,53.5,train,0.009101811649814866,62.390735405437546,0.6072024170944617
-169.5,55.5,train,0.008048734100297088,51.63322932544033,0.5775219926065824
-169.5,56.5,train,0.01758040748066096,86.95093247122443,0.7491115297142577
-169.5,57.5,train,0.016489188898827105,84.89628436093214,0.7368769754995816
-169.5,58.5,train,0.012707027927098189,77.66845887607633,0.6833585292653311
-169.5,59.5,train,0.011658419050796936,76.89290156253382,0.6644353377678095
-170.5,53.5,train,0.007452573614434154,48.56640885887564,0.558642303496351
-170.5,56.5,train,0.016917512049518295,85.7336214266057,0.7418188506768411
-170.5,57.5,train,0.01640555175636285,84.71752274645094,0.7358898326587064
-170.5,59.5,train,0.011287698132491262,76.61870102949979,0.6571924708624138
-171.5,51.5,train,0.001342809519795874,9.522904984881878,0.18570828122585958
-171.5,56.5,train,0.02255577860727031,90.40123738333052,0.7929969090207759
-171.5,59.5,train,0.010622556779508399,75.41267086786345,0.6433821350890646
-171.5,60.5,train,0.008328709359048763,53.97081514455352,0.585842055294276
-172.5,51.5,train,0.0016815592886553381,15.105694866620599,0.22214942852534827
-172.5,52.5,train,0.04493882451343236,100.0,0.8841567536466158
-172.5,53.5,train,0.002818608863627703,23.386018298904283,0.32373445078121926
-172.5,56.5,train,0.021387042914317058,89.86685152987403,0.784126805314601
-172.5,57.5,train,0.015809611831828392,83.4444203988954,0.7286358430970287
-172.5,58.5,train,0.015050380565982464,82.01389550819259,0.7187960767888968
-172.5,59.5,train,0.01001885582992683,69.44001481354343,0.6298476316137804
-173.5,56.5,train,0.003779681791826548,29.166441253693158,0.39096305395792885
-173.5,59.5,train,0.01208653640246391,77.20954983788185,0.6724278419592186
-173.5,60.5,train,0.009618453845496935,65.7041170988325,0.6202896536341392
-174.5,51.5,train,9.958368158601062E-4,7.598806298381257,0.144664370655266
-174.5,59.5,train,0.010476704279902903,73.73494779705042,0.640203720975817
-175.5,61.5,train,0.008441745569284786,56.322638286446455,0.5891090393379086
-176.5,58.5,train,0.005718667619030385,41.08496671079634,0.49270805510270305
-176.5,60.5,train,0.010096175310865893,69.6616383856323,0.6316381588775591
-177.5,51.5,train,0.015028167937409216,81.98158189037267,0.7184974419187989
-177.5,58.5,train,0.001333315688174085,9.493633730881895,0.1846377261939458
-178.5,51.5,train,0.048822387635728555,100.0,0.8923797821514868
-179.5,51.5,train,0.021118251655626287,89.74390509035457,0.7819782301001381
-179.5,60.5,train,0.0052793059687522475,40.21665962812028,0.4727492680093089
172.5,53.5,train,0.001318416622734508,9.447697132654968,0.18295197270405994
173.5,53.5,train,0.001533152893313355,12.878542787965202,0.20659403166139811
174.5,51.5,train,4.749333756630551E-4,2.160976650967558,0.0746413714174185
175.5,52.5,train,0.048185348724700275,100.0,0.8911119053175817
177.5,52.5,train,0.0024481107067227926,21.65258382277988,0.2936776245132598
