X,Y,GadusMacrocephalus_PA1_RUN5 logistic values
-176.5,71.5,0.031998757
-175.5,71.5,0.03520499
-174.5,71.5,0.037398193
-173.5,71.5,0.037545886
-176.5,70.5,0.050720803
-175.5,70.5,0.055927772
-178.5,69.5,0.08790572
-177.5,69.5,0.092455246
-176.5,69.5,0.07918409
-171.5,69.5,0.09784919
-169.5,69.5,0.11284617
-168.5,69.5,0.12910509
-167.5,69.5,0.15670115
-175.5,68.5,0.122936964
-174.5,68.5,0.13622248
-171.5,68.5,0.1279026
-170.5,68.5,0.13874191
-169.5,68.5,0.15289262
-168.5,68.5,0.18232343
-172.5,67.5,0.13400276
-170.5,67.5,0.17409572
-169.5,67.5,0.18896885
-169.5,66.5,0.21189612
-168.5,66.5,0.24708773
-169.5,64.5,0.2545968
-168.5,64.5,0.30620265
-179.5,63.5,0.5966117
-178.5,63.5,0.5100219
-177.5,63.5,0.45995885
-167.5,63.5,0.5111636
-175.5,62.5,0.50904435
-167.5,62.5,0.5508536
-166.5,62.5,0.6121396
-179.5,61.5,0.636395
-173.5,61.5,0.54565483
-172.5,61.5,0.5238469
-170.5,61.5,0.5221986
-169.5,61.5,0.52994955
-167.5,61.5,0.5666596
-167.5,60.5,0.57777965
177.5,60.5,0.0147576565
-179.5,59.5,0.017207306
159.5,59.5,0.54416925
173.5,59.5,0.014907632
178.5,59.5,0.0091660265
-179.5,58.5,0.009777118
-144.5,58.5,0.100518964
165.5,58.5,0.004037714
167.5,58.5,0.007895067
168.5,58.5,0.013798461
171.5,58.5,0.22764654
172.5,58.5,0.012750801
175.5,58.5,0.019703679
176.5,58.5,0.0078262845
178.5,58.5,0.009800588
179.5,58.5,0.010585676
-175.5,57.5,0.101082675
-147.5,57.5,0.02106448
-146.5,57.5,0.0507353
-145.5,57.5,0.10792797
-144.5,57.5,0.13026775
-143.5,57.5,0.11204684
-142.5,57.5,0.116127096
-140.5,57.5,0.18332301
-139.5,57.5,0.17714168
145.5,57.5,0.6647555
154.5,57.5,0.47760147
165.5,57.5,0.011193567
166.5,57.5,0.010398673
