X,Y,GadusMacrocephalus_PA1_RUN6 logistic values
135.5,41.5,0.107349955
136.5,41.5,0.057549182
138.5,41.5,0.009599166
149.5,41.5,0.024120586
150.5,41.5,0.021132808
152.5,41.5,0.011223933
-126.5,40.5,0.007967807
-125.5,40.5,0.020804984
130.5,40.5,0.028925987
131.5,40.5,0.03374404
132.5,40.5,0.036175683
133.5,40.5,0.036241822
134.5,40.5,0.044976063
138.5,40.5,0.0031177357
139.5,40.5,0.007173692
142.5,40.5,0.25097716
145.5,40.5,0.008766477
150.5,40.5,0.0020461292
152.5,40.5,9.838899E-4
-125.5,39.5,0.006597693
132.5,39.5,0.00574478
133.5,39.5,0.02999286
134.5,39.5,0.011162081
138.5,39.5,8.919206E-4
144.5,39.5,3.1016528E-4
148.5,39.5,2.5644441E-4
152.5,39.5,7.891217E-5
-126.5,38.5,9.49462E-4
129.5,38.5,6.456477E-4
130.5,38.5,3.199206E-4
133.5,38.5,0.0017602136
134.5,38.5,3.8619866E-4
135.5,38.5,2.6280002E-4
136.5,38.5,1.7147101E-4
137.5,38.5,1.710165E-4
138.5,38.5,1.6943716E-4
143.5,38.5,5.576834E-4
145.5,38.5,4.119599E-5
146.5,38.5,2.8820723E-5
147.5,38.5,1.64693E-5
151.5,38.5,4.5442016E-6
123.5,37.5,0.091438435
130.5,37.5,5.1226558E-5
131.5,37.5,5.9389113E-5
133.5,37.5,1.2463289E-4
144.5,37.5,1.3784025E-6
146.5,37.5,8.8609295E-7
148.5,37.5,4.2907132E-7
149.5,37.5,2.9416196E-7
150.5,37.5,2.5719868E-7
124.5,36.5,0.036090214
131.5,36.5,1.4313116E-5
142.5,36.5,2.0908193E-7
145.5,36.5,4.4575778E-8
146.5,36.5,3.530468E-8
148.5,36.5,2.2021208E-8
150.5,36.5,1.90728E-8
123.5,35.5,0.008983439
125.5,35.5,0.008693413
131.5,35.5,7.837373E-6
143.5,35.5,1.6522941E-9
144.5,35.5,1.9872926E-9
146.5,35.5,1.6399613E-9
147.5,35.5,1.6714536E-9
148.5,35.5,1.4288106E-9
149.5,35.5,1.3768122E-9
123.5,34.5,0.0024945475
124.5,34.5,0.0013258735
125.5,34.5,5.3868775E-4
142.5,34.5,6.0649395E-11
144.5,34.5,1.4316162E-10
146.5,34.5,1.4572372E-10
147.5,34.5,1.5662739E-10
-123.5,33.5,7.226826E-5
-122.5,33.5,1.2988805E-4
121.5,33.5,0.004324449
124.5,33.5,2.3384327E-4
142.5,33.5,5.7645984E-12
146.5,33.5,2.8340271E-11
125.5,32.5,6.0750644E-6
127.5,32.5,5.102505E-8
138.5,32.5,2.0699784E-11
140.5,32.5,4.1506725E-11
141.5,32.5,1.1727642E-11
143.5,32.5,6.6341854E-12
146.5,32.5,8.174137E-12
-118.5,31.5,2.8740486E-5
125.5,31.5,6.4357295E-7
127.5,31.5,4.1191326E-9
133.5,31.5,3.5583903E-13
138.5,31.5,5.1776396E-12
139.5,31.5,3.1988023E-11
142.5,31.5,4.1551547E-13
143.5,31.5,2.0582334E-12
124.5,30.5,5.540043E-7
125.5,30.5,4.194227E-8
128.5,30.5,2.2100096E-11
137.5,30.5,1.0338955E-12
138.5,30.5,2.0636416E-12
139.5,30.5,8.751178E-12
140.5,30.5,1.9873157E-11
144.5,30.5,8.6990045E-13
145.5,30.5,9.653555E-13
124.5,29.5,1.6154294E-8
129.5,29.5,9.533212E-13
132.5,29.5,5.1748282E-14
133.5,29.5,4.4909448E-13
135.5,29.5,2.1709327E-13
137.5,29.5,3.2561464E-13
138.5,29.5,5.726093E-13
139.5,29.5,1.5012825E-12
140.5,29.5,1.7047889E-12
141.5,29.5,1.1240935E-12
144.5,29.5,2.4351338E-13
122.5,28.5,5.3331446E-9
128.5,28.5,2.1546374E-13
130.5,28.5,1.00569516E-13
132.5,28.5,9.821373E-14
134.5,28.5,1.2566619E-13
135.5,28.5,6.368776E-14
122.5,27.5,2.1070751E-10
123.5,27.5,5.1981062E-11
125.5,27.5,2.1268287E-12
127.5,27.5,3.7060202E-14
128.5,27.5,1.03198335E-14
129.5,27.5,3.2573E-14
131.5,27.5,4.270443E-15
135.5,27.5,3.43556E-14
136.5,27.5,2.5601627E-14
137.5,27.5,2.5090693E-14
121.5,26.5,3.027084E-11
122.5,26.5,6.2005696E-12
123.5,26.5,1.5757378E-12
126.5,26.5,7.63632E-15
129.5,26.5,2.7538214E-15
132.5,26.5,2.546548E-15
133.5,26.5,3.591547E-15
135.5,26.5,4.8222314E-15
136.5,26.5,4.85197E-15
139.5,26.5,5.4631796E-15
140.5,26.5,1.583557E-14
142.5,26.5,4.9816193E-14
122.5,25.5,1.03584364E-13
125.5,25.5,6.123385E-15
130.5,25.5,1.2428069E-15
132.5,25.5,4.9762025E-15
133.5,25.5,2.713186E-15
134.5,25.5,8.146375E-16
123.5,24.5,1.0514892E-15
124.5,24.5,2.8886886E-15
126.5,24.5,9.967917E-16
127.5,24.5,2.3232094E-17
128.5,24.5,7.7228295E-17
130.5,24.5,2.1515942E-16
135.5,24.5,1.2102379E-16
136.5,24.5,2.749803E-16
137.5,24.5,8.25788E-17
138.5,24.5,1.9256267E-16
139.5,24.5,1.2066982E-16
140.5,24.5,4.7251855E-16
127.5,23.5,2.1208744E-17
128.5,23.5,2.4528646E-17
129.5,23.5,4.2519185E-17
130.5,23.5,8.4726754E-17
134.5,23.5,2.7236325E-17
137.5,23.5,3.0043117E-17
131.5,22.5,3.5640123E-18
132.5,22.5,3.635392E-18
