X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-125.5,47.5,train,0.005891120052335109,34.045128867804515,0.4617065053751211
-129.5,51.5,train,0.054700804661290084,100.0,0.8884452732198491
-147.5,58.5,train,0.007383456449489797,39.08933422364735,0.5180724286519394
-149.5,57.5,train,0.01454678219977174,81.34895431618122,0.6792765593219153
-151.5,56.5,train,0.005664392664016497,33.21225069300853,0.45196832609587045
-156.5,55.5,train,0.12620455698606162,100.0,0.9483867223779961
-157.5,54.5,train,0.006273417382264486,35.95388771341865,0.4773656255105334
-163.5,56.5,train,0.02367230833041534,92.77872296928217,0.7751085561255687
-163.5,57.5,train,0.018524915753938317,90.13230335474277,0.7295214475378512
-164.5,55.5,train,0.02382192350601717,92.83643387049094,0.7762049033855848
-164.5,57.5,train,0.017881562495168153,87.93082737724647,0.7224905776440513
-165.5,55.5,train,0.03825897502901938,97.77574845095528,0.8478010578622598
-165.5,57.5,train,0.01797966956023701,88.04434552862313,0.723586264939228
-165.5,58.5,train,0.016856784443193804,86.74521951929928,0.7105038876335462
-166.5,54.5,train,0.07979772052369793,100.0,0.92074949901567
-166.5,55.5,train,0.061933648732557134,100.0,0.900172522719641
-166.5,56.5,train,0.02183948009645457,91.94191069450096,0.7607505323361147
-166.5,57.5,train,0.01741503109504557,87.39112937371382,0.7171590722201238
-167.5,56.5,train,0.021169044594652756,91.57591478056506,0.7550295491079276
-167.5,57.5,train,0.017119078557529952,87.04865117254772,0.7136694289781988
-167.5,58.5,train,0.01663198641411264,86.48511573692308,0.7077346414417657
-168.5,56.5,train,0.020027783334603106,90.95279884832699,0.7446349130712129
-168.5,57.5,train,0.019709368063865418,90.77894765975235,0.7415755002507523
-169.5,53.5,train,0.009510308511220509,51.46027650371099,0.5806532585076956
-169.5,55.5,train,0.008646927208138358,46.78603083257837,0.5573177646829901
-169.5,56.5,train,0.01974043900150366,90.79591204308787,0.7418772613805652
-169.5,57.5,train,0.019770171962029903,90.8121459083496,0.7421653689422948
-169.5,58.5,train,0.015261258237699218,84.25599846514085,0.6896314395876709
-170.5,55.5,train,0.002285978026720513,14.941584502817319,0.2497161536983921
-170.5,57.5,train,0.019405896121518454,90.61327936343001,0.7385906514768428
-170.5,58.5,train,0.014258231868791785,78.98873684168018,0.6748960611878598
-171.5,60.5,train,0.011883160205814761,68.67835080310599,0.6337182541422697
-172.5,52.5,train,0.07529240112577099,100.0,0.9164037632329677
-173.5,57.5,train,0.014290275994423148,79.17492244468161,0.6753884221955889
-173.5,60.5,train,0.012562111573959487,70.43361795897238,0.6465171151671452
-174.5,51.5,train,5.574278416595677E-4,3.808020882551569,0.07506681781622
-174.5,58.5,train,0.015695204491844555,85.0135293700798,0.6956005082951132
-174.5,59.5,train,0.011696247889949354,68.16252474695347,0.6300304472820845
-175.5,51.5,train,0.001457962216408814,10.891305492961221,0.17510346425928983
-175.5,58.5,train,0.01670023782456717,86.56412052887568,0.708581002790783
-175.5,59.5,train,0.012759330681276092,71.38528786151343,0.6500689183160325
-175.5,60.5,train,0.011926332322442489,68.79540378167299,0.6345596185614871
-175.5,61.5,train,0.01090730166849844,61.797644427832985,0.6136098708904812
-176.5,58.5,train,0.004893029036573921,30.1203333137295,0.41602589973805326
-176.5,60.5,train,0.011712392024816115,68.20707807336088,0.6303519008334078
-176.5,61.5,train,0.010965139441808625,62.431753758751945,0.6148630172621038
-177.5,51.5,train,0.0188890782340825,90.33110758351161,0.7333455181983874
-177.5,59.5,train,0.014092882519797111,78.17430252263196,0.672331527749049
-178.5,59.5,train,0.006106326916660169,34.63646647371079,0.4706350247152493
-178.5,60.5,train,0.01128576654571583,65.91962790736869,0.6216650836949145
-179.5,51.5,train,0.030084810489502716,95.25220977058531,0.8141341149376968
-179.5,52.5,train,0.03530445133549639,96.87818024751903,0.8371383652321942
141.5,47.5,train,0.006862024462629915,38.56454756834055,0.49977046179210627
172.5,53.5,train,8.32989690773107E-4,5.239630806796682,0.10816197330929021
173.5,53.5,train,0.0010051737138810613,7.267908776708661,0.12766540011721306
174.5,52.5,train,0.0833758232537082,100.0,0.9238917130073054
175.5,52.5,train,0.08408793691286273,100.0,0.9244875790638889
176.5,51.5,train,3.551364676334853E-4,2.25657553937673,0.04916428700314067
177.5,52.5,train,0.0018892298911418496,13.521354058413205,0.21572565890596518
178.5,51.5,train,0.07293423989100072,100.0,0.9139334992958529
