X,Y,GadusMacrocephalus_PA1_RUN4 logistic values
-174.5,56.5,0.2775165
-141.5,56.5,0.16137573
-138.5,56.5,0.23415317
144.5,56.5,0.5149635
145.5,56.5,0.54314697
146.5,56.5,0.5147995
164.5,56.5,0.015334732
166.5,56.5,0.09476868
168.5,56.5,0.0491772
171.5,56.5,0.13935922
176.5,56.5,0.075719506
-178.5,55.5,0.1547241
-175.5,55.5,0.1787851
-171.5,55.5,0.27935225
-151.5,55.5,0.06043094
-146.5,55.5,0.10288871
-145.5,55.5,0.11629989
-137.5,55.5,0.31981748
139.5,55.5,0.6241795
140.5,55.5,0.6180279
144.5,55.5,0.5316497
145.5,55.5,0.554529
146.5,55.5,0.5436776
147.5,55.5,0.44983923
151.5,55.5,0.49026132
153.5,55.5,0.43985602
154.5,55.5,0.549797
164.5,55.5,0.010067046
167.5,55.5,0.37907177
168.5,55.5,0.18333013
170.5,55.5,0.33099777
171.5,55.5,0.14503482
173.5,55.5,0.14172666
175.5,55.5,0.1423425
178.5,55.5,0.14199957
179.5,55.5,0.148336
-178.5,54.5,0.15498354
-171.5,54.5,0.25888857
-169.5,54.5,0.48978835
-147.5,54.5,0.099590905
-146.5,54.5,0.107146665
-135.5,54.5,0.2805283
-134.5,54.5,0.5342068
145.5,54.5,0.18910907
148.5,54.5,0.32316536
149.5,54.5,0.40014276
151.5,54.5,0.4573897
152.5,54.5,0.4666724
166.5,54.5,0.41464195
167.5,54.5,0.93719596
171.5,54.5,0.14234494
175.5,54.5,0.41202235
176.5,54.5,0.40823334
-178.5,53.5,0.15240575
-161.5,53.5,0.0087610865
-159.5,53.5,0.025075404
-158.5,53.5,0.044376556
-154.5,53.5,0.07662006
-153.5,53.5,0.05994002
-151.5,53.5,0.06899117
-137.5,53.5,0.1631367
-133.5,53.5,0.39261135
146.5,53.5,0.13531612
147.5,53.5,0.2331472
148.5,53.5,0.21913119
149.5,53.5,0.1881503
150.5,53.5,0.31744578
151.5,53.5,0.41005978
152.5,53.5,0.4390929
153.5,53.5,0.4918485
165.5,53.5,0.1358822
167.5,53.5,0.016680319
168.5,53.5,0.07306508
169.5,53.5,0.39087704
175.5,53.5,0.13658603
176.5,53.5,0.1437884
178.5,53.5,0.36358175
179.5,53.5,0.44106254
-160.5,52.5,0.06922845
-159.5,52.5,0.058776837
-158.5,52.5,0.059399582
-154.5,52.5,0.068297535
145.5,52.5,0.22777636
146.5,52.5,0.17714241
148.5,52.5,0.28049734
149.5,52.5,0.29434803
150.5,52.5,0.31472424
152.5,52.5,0.47978532
164.5,52.5,0.03981926
166.5,52.5,0.14873633
168.5,52.5,0.06323827
169.5,52.5,0.12449352
178.5,52.5,0.5604151
-166.5,51.5,0.04125298
-164.5,51.5,0.057398867
-162.5,51.5,0.059216563
-160.5,51.5,0.06952413
-158.5,51.5,0.048247557
-134.5,51.5,0.12439612
-132.5,51.5,0.18739915
-130.5,51.5,0.5933208
145.5,51.5,0.30419922
147.5,51.5,0.2275099
148.5,51.5,0.2287145
150.5,51.5,0.2628014
152.5,51.5,0.4115054
155.5,51.5,0.47544295
159.5,51.5,0.044536646
160.5,51.5,4.6036023E-4
163.5,51.5,0.030891003
166.5,51.5,0.10345661
167.5,51.5,0.6215702
170.5,51.5,0.036394063
171.5,51.5,0.091795
173.5,51.5,0.0023820742
-179.5,50.5,0.010589645
-177.5,50.5,0.006665318
-176.5,50.5,0.002457254
-174.5,50.5,0.0068815714
-173.5,50.5,0.016126305
-171.5,50.5,0.028264886
-170.5,50.5,0.03156176
-169.5,50.5,0.039655484
-167.5,50.5,0.033290204
-166.5,50.5,0.037746128
-164.5,50.5,0.052585844
-133.5,50.5,0.09821776
-132.5,50.5,0.114420846
-131.5,50.5,0.13962364
147.5,50.5,0.2573033
148.5,50.5,0.24869867
150.5,50.5,0.22118971
161.5,50.5,0.024466516
163.5,50.5,0.02023273
166.5,50.5,0.045003723
167.5,50.5,0.26874998
168.5,50.5,0.08787998
169.5,50.5,0.14049374
171.5,50.5,0.08625759
176.5,50.5,0.028597493
178.5,50.5,0.0021480257
179.5,50.5,0.005999157
-179.5,49.5,0.036914945
-178.5,49.5,0.057966523
-175.5,49.5,0.045765027
-174.5,49.5,0.027215501
-171.5,49.5,0.031161629
-170.5,49.5,0.03298946
-132.5,49.5,0.06455226
141.5,49.5,0.49934143
145.5,49.5,0.49456108
146.5,49.5,0.3268266
148.5,49.5,0.2993126
149.5,49.5,0.31527898
152.5,49.5,0.24228486
157.5,49.5,0.002508259
159.5,49.5,0.015651084
160.5,49.5,0.023403442
161.5,49.5,0.022817241
164.5,49.5,0.019102268
167.5,49.5,0.022802908
168.5,49.5,0.061079323
169.5,49.5,0.014881863
172.5,49.5,0.03007919
174.5,49.5,0.052098297
175.5,49.5,0.042383745
177.5,49.5,0.049223263
179.5,49.5,0.05706722
-178.5,48.5,0.03143036
-177.5,48.5,0.023379395
-175.5,48.5,0.017944036
-173.5,48.5,0.025029061
-171.5,48.5,0.033429958
-130.5,48.5,0.089251794
-128.5,48.5,0.14664431
141.5,48.5,0.41041288
145.5,48.5,0.57423836
146.5,48.5,0.26978645
147.5,48.5,0.22138023
150.5,48.5,0.043200526
151.5,48.5,0.017984508
153.5,48.5,0.37641737
157.5,48.5,0.011756242
162.5,48.5,0.014920701
163.5,48.5,0.014653635
164.5,48.5,0.011701169
166.5,48.5,0.015145325
171.5,48.5,0.06250535
174.5,48.5,0.047192432
175.5,48.5,0.09179932
-128.5,47.5,0.081013694
-127.5,47.5,0.09101433
-126.5,47.5,0.1333735
147.5,47.5,0.020892633
149.5,47.5,0.01742939
150.5,47.5,0.010431818
157.5,47.5,0.04442245
161.5,47.5,0.020802453
162.5,47.5,0.014728262
163.5,47.5,0.014628861
168.5,47.5,0.023436816
170.5,47.5,0.02374666
171.5,47.5,0.01954106
176.5,47.5,0.014084804
177.5,47.5,0.018579336
178.5,47.5,0.019995635
179.5,47.5,0.024991943
-128.5,46.5,0.05689651
-127.5,46.5,0.057345077
-126.5,46.5,0.06481713
140.5,46.5,0.23674014
150.5,46.5,0.021893691
154.5,46.5,0.0018718556
155.5,46.5,0.0407971
156.5,46.5,0.04249976
160.5,46.5,0.021436099
161.5,46.5,0.020213854
177.5,46.5,0.017102478
178.5,46.5,0.016650796
139.5,45.5,0.6785444
144.5,45.5,0.35383505
145.5,45.5,0.032267015
146.5,45.5,0.027052699
149.5,45.5,0.4315702
150.5,45.5,0.5532294
152.5,45.5,0.0035570012
154.5,45.5,0.036199547
155.5,45.5,0.041459408
157.5,45.5,0.0401387
159.5,45.5,0.027083969
-127.5,44.5,0.027213562
-125.5,44.5,0.03788988
-124.5,44.5,0.6574615
144.5,44.5,0.8203054
149.5,44.5,0.08705954
152.5,44.5,0.008551679
154.5,44.5,0.03054073
-126.5,43.5,0.024900565
138.5,43.5,0.061923377
148.5,43.5,0.014214992
151.5,43.5,0.030897489
154.5,43.5,0.0129687255
137.5,42.5,0.04270805
138.5,42.5,0.025474923
148.5,42.5,0.009125342
151.5,42.5,0.014763351
154.5,42.5,0.0055973083
155.5,42.5,0.0051879315
-127.5,41.5,0.012229398
-126.5,41.5,0.020726955
134.5,41.5,0.09244401
136.5,41.5,0.044258296
147.5,41.5,0.008684821
149.5,41.5,0.0056662
150.5,41.5,0.0058519035
151.5,41.5,0.004352543
153.5,41.5,0.002112201
154.5,41.5,0.0020252776
134.5,40.5,0.05178272
135.5,40.5,0.040649306
136.5,40.5,0.016547414
139.5,40.5,0.059277575
142.5,40.5,0.483891
143.5,40.5,0.15891846
146.5,40.5,0.002757232
147.5,40.5,0.0021115781
148.5,40.5,0.0015215953
151.5,40.5,7.1217905E-4
153.5,40.5,4.008065E-4
-126.5,39.5,0.0021043126
-125.5,39.5,0.006979303
130.5,39.5,0.05102199
131.5,39.5,0.0076380423
134.5,39.5,0.037310712
138.5,39.5,0.0060018376
144.5,39.5,6.7826906E-5
146.5,39.5,3.901435E-4
147.5,39.5,2.7501115E-4
149.5,39.5,1.3660373E-4
151.5,39.5,6.849414E-5
152.5,39.5,5.212391E-5
-125.5,38.5,0.0033254812
130.5,38.5,0.0012675672
134.5,38.5,0.0012553362
135.5,38.5,9.5108285E-4
136.5,38.5,8.8660023E-4
137.5,38.5,0.001850849
143.5,38.5,0.0018461836
145.5,38.5,3.912538E-5
148.5,38.5,1.0369285E-5
151.5,38.5,4.7842045E-6
123.5,37.5,0.43942338
130.5,37.5,9.511613E-4
132.5,37.5,0.001619788
133.5,37.5,0.0015831793
134.5,37.5,2.2559513E-4
142.5,37.5,0.0014350527
144.5,37.5,1.8456072E-6
145.5,37.5,2.536525E-6
146.5,37.5,1.541524E-6
130.5,36.5,2.483458E-4
131.5,36.5,2.0325302E-4
146.5,36.5,1.2003989E-7
147.5,36.5,9.700078E-8
148.5,36.5,7.480095E-8
150.5,36.5,6.304816E-8
122.5,35.5,0.11271437
125.5,35.5,0.10492827
130.5,35.5,5.592854E-4
145.5,35.5,1.0378431E-8
148.5,35.5,7.821452E-9
122.5,34.5,0.056971204
124.5,34.5,0.025185963
142.5,34.5,6.349985E-10
146.5,34.5,1.3011197E-9
147.5,34.5,1.3994558E-9
121.5,33.5,0.06407429
123.5,33.5,0.01678597
124.5,33.5,0.0066047483
125.5,33.5,0.0019897628
139.5,33.5,4.938779E-8
140.5,33.5,6.875475E-8
142.5,33.5,5.541015E-11
143.5,33.5,5.646683E-10
144.5,33.5,3.8350237E-10
147.5,33.5,3.3707007E-10
148.5,33.5,2.4757207E-10
-120.5,32.5,1.4349577E-4
124.5,32.5,0.0018886342
127.5,32.5,8.4097555E-6
137.5,32.5,6.301239E-10
138.5,32.5,2.1107343E-9
139.5,32.5,5.253879E-8
144.5,32.5,1.3383619E-10
146.5,32.5,1.3354064E-10
-118.5,31.5,2.4691547E-4
124.5,31.5,4.697057E-4
126.5,31.5,8.958193E-6
127.5,31.5,1.1592316E-6
133.5,31.5,2.346703E-11
139.5,31.5,1.1260374E-8
140.5,31.5,4.5022945E-9
143.5,31.5,4.7779027E-11
144.5,31.5,5.896288E-11
145.5,31.5,5.008203E-11
-118.5,30.5,5.6917685E-5
123.5,30.5,5.518892E-4
125.5,30.5,7.5419107E-6
127.5,30.5,1.5110972E-7
128.5,30.5,1.1603495E-8
134.5,30.5,2.7156376E-11
140.5,30.5,9.80954E-9
144.5,30.5,2.3236182E-11
145.5,30.5,2.5071525E-11
126.5,29.5,8.9989555E-8
128.5,29.5,1.5797803E-9
130.5,29.5,7.254542E-10
131.5,29.5,1.283286E-11
132.5,29.5,4.9951887E-12
139.5,29.5,3.2685485E-10
143.5,29.5,8.670417E-12
144.5,29.5,8.449633E-12
145.5,29.5,1.7639185E-11
122.5,28.5,1.4901252E-6
123.5,28.5,6.945694E-7
130.5,28.5,6.465833E-11
131.5,28.5,4.0640807E-12
132.5,28.5,2.793082E-11
134.5,28.5,2.0481072E-11
135.5,28.5,5.254454E-12
136.5,28.5,9.917481E-12
139.5,28.5,8.115834E-11
122.5,27.5,1.14145344E-7
125.5,27.5,2.9938665E-9
131.5,27.5,4.3291957E-13
132.5,27.5,9.573834E-13
133.5,27.5,3.124513E-12
138.5,27.5,3.991868E-12
141.5,27.5,9.023231E-12
143.5,27.5,5.165764E-14
144.5,27.5,1.2208864E-11
122.5,26.5,7.0141257E-9
124.5,26.5,8.7092644E-10
126.5,26.5,1.0787867E-11
133.5,26.5,4.878805E-13
134.5,26.5,6.008952E-13
135.5,26.5,6.8566886E-13
137.5,26.5,7.422535E-13
139.5,26.5,9.835087E-13
142.5,26.5,4.7343067E-11
122.5,25.5,2.1689517E-10
128.5,25.5,4.5961177E-14
134.5,25.5,1.4945697E-13
135.5,25.5,2.9790398E-12
137.5,25.5,9.283067E-14
139.5,25.5,3.3122203E-13
140.5,25.5,2.8207846E-12
142.5,25.5,5.408382E-12
124.5,24.5,1.2929675E-11
125.5,24.5,6.0849576E-12
127.5,24.5,3.1352734E-15
128.5,24.5,1.6821637E-14
129.5,24.5,1.7976865E-13
132.5,24.5,8.213615E-14
136.5,24.5,1.3684381E-13
125.5,23.5,6.0633037E-15
127.5,23.5,6.4107507E-15
129.5,23.5,1.8674395E-14
130.5,23.5,6.560185E-14
131.5,23.5,1.3423321E-14
134.5,23.5,1.11751445E-14
136.5,23.5,4.9504783E-14
131.5,22.5,1.3497115E-15
133.5,22.5,1.7594635E-15
134.5,22.5,4.1549698E-15
