Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.89432E-12,0.000000001,0,0.876767677,0,0
4.82145E-12,0.000000003,0.000000001,0.866666667,0,0
2.29078E-11,0.000000012,0.000000003,0.850505051,0,0
5.98466E-11,0.000000026,0.000000008,0.844444444,0,0
4.02005E-10,0.000000137,0.000000053,0.832323232,0,0
5.72346E-10,0.000000296,0.000000075,0.826262626,0,0
5.31457E-9,0.000001265,0.000000695,0.814141414,0,0
1.14018E-8,0.000003292,0.00000149,0.81010101,0,0
3.6607E-8,0.000011485,0.000004784,0.802020202,0,0
6.8545E-8,0.000030545,0.000008958,0.795959596,0,0
2.99383E-7,0.000068418,0.000039125,0.791919192,0,0
3.98852E-7,0.000108303,0.000052124,0.78989899,0,0
5.24125E-7,0.000256171,0.000068494,0.783838384,0,0
1.55553E-6,0.000626074,0.000203253,0.777777778,0,0
1.90071E-6,0.001177777,0.000248346,0.771717172,0,0
3.59569E-6,0.002705684,0.000469706,0.761616162,0,0
7.28423E-6,0.005509116,0.000951083,0.751515152,0,0
1.16604E-5,0.010436118,0.001521595,0.741414141,0,0
1.61959E-5,0.026538238,0.002112201,0.719191919,0,0
4.30694E-5,0.052863377,0.005597308,0.698989899,0,0
6.59983E-5,0.104356192,0.008551678,0.678787879,0,0
1.10336E-4,0.208559188,0.014214992,0.654545455,0,0
1.15896E-4,0.300366822,0.014920701,0.638383838,0,0
1.30632E-4,0.412688893,0.016785971,0.62020202,0,0
1.49009E-4,0.510752813,0.019102267,0.606060606,0,0
1.61951E-4,0.605250008,0.020726954,0.593939394,0,0
1.7855E-4,0.707356958,0.022802908,0.581818182,0,0
1.83172E-4,0.761830835,0.023379395,0.575757576,0,0
1.86119E-4,0.817142547,0.023746659,0.56969697,0,0
1.96429E-4,0.913759064,0.025029061,0.55959596,0,0
2.13004E-4,1.015785941,0.027083968,0.549494949,0,0
2.22562E-4,1.102505047,0.028264886,0.541414141,0,0
2.439E-4,1.219920435,0.030891004,0.531313131,0.016666667,0
2.49368E-4,1.318692644,0.031561758,0.523232323,0.016666667,0
2.63495E-4,1.422519747,0.033290204,0.515151515,0.016666667,0
2.8899E-4,1.506621424,0.036394062,0.509090909,0.016666667,0
3.24211E-4,1.753498446,0.040649306,0.492929293,0.016666667,0
3.54328E-4,2.024005945,0.044258297,0.476767677,0.016666667,0
3.78982E-4,2.278582591,0.047192431,0.462626263,0.016666667,0
4.17858E-4,2.520871111,0.05178272,0.450505051,0.033333333,0
4.65474E-4,2.790637851,0.057345078,0.438383838,0.033333333,0
4.82148E-4,3.028473436,0.059277575,0.428282828,0.033333333,0
5.05089E-4,3.275079681,0.061923379,0.418181818,0.033333333,0
5.30329E-4,3.535966313,0.064817134,0.408080808,0.05,0
5.71719E-4,3.762839122,0.069524132,0.4,0.05,0
6.7453E-4,4.01678042,0.081013691,0.391919192,0.066666667,0
7.37207E-4,4.305621513,0.087879977,0.383838384,0.066666667,0
7.66134E-4,4.531489898,0.091014333,0.377777778,0.066666667,0
7.79394E-4,4.764107176,0.092444011,0.371717172,0.066666667,0
8.46314E-4,5.01218056,0.099590907,0.365656566,0.066666667,0
8.82955E-4,5.273750296,0.103456612,0.35959596,0.066666667,0
9.72003E-4,5.552472122,0.11271437,0.353535354,0.083333333,0
