Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.2808E-12,0.000000001,0,0.927272727,0,0
3.45324E-12,0.000000003,0.000000001,0.913131313,0,0
1.61752E-11,0.000000011,0.000000003,0.890909091,0,0
2.99923E-11,0.000000025,0.000000006,0.878787879,0,0
1.50267E-10,0.000000102,0.000000031,0.856565657,0,0
3.47749E-10,0.000000254,0.000000072,0.844444444,0,0
2.13007E-9,0.000001125,0.000000443,0.834343434,0,0
1.47554E-8,0.000002827,0.000003067,0.83030303,0,0
8.69859E-8,0.000017761,0.00001808,0.824242424,0,0
9.9539E-8,0.000027715,0.000020689,0.822222222,0,0
1.70881E-7,0.000055283,0.000035517,0.818181818,0,0
2.4565E-7,0.000120904,0.000051057,0.812121212,0,0
1.33197E-6,0.000312647,0.000276777,0.808080808,0,0
2.11115E-6,0.000685227,0.000438615,0.804040404,0,0
3.18357E-6,0.001003584,0.000661276,0.802020202,0,0
4.70243E-6,0.002648489,0.000976459,0.793939394,0,0
8.96268E-6,0.005414382,0.001859454,0.785858586,0,0
1.35987E-5,0.010126915,0.002818553,0.777777778,0,0
2.4789E-5,0.02635649,0.00512605,0.761616162,0,0
3.82759E-5,0.051958329,0.007892958,0.745454545,0,0
8.93572E-5,0.104441451,0.018234473,0.729292929,0,0
1.28127E-4,0.203187723,0.025940688,0.711111111,0,0
1.91559E-4,0.310224285,0.038291432,0.696969697,0,0
2.29603E-4,0.418357265,0.045549881,0.686868687,0,0
2.52865E-4,0.515541152,0.049934195,0.678787879,0,0
2.92426E-4,0.62797487,0.057298774,0.670707071,0,0
3.21071E-4,0.720093542,0.062560535,0.664646465,0,0
3.23918E-4,0.752485321,0.06308021,0.662626263,0,0
3.31877E-4,0.818586563,0.064530263,0.658585859,0,0
3.7187E-4,0.924103685,0.071748422,0.652525253,0,0
3.97128E-4,1.00238908,0.076250202,0.648484848,0,0
4.14969E-4,1.124754523,0.079403768,0.642424242,0,0
4.17145E-4,1.208074355,0.079786866,0.638383838,0,0
4.20626E-4,1.334120024,0.080399115,0.632323232,0,0
4.22753E-4,1.418497284,0.080772895,0.628282828,0,0
4.26294E-4,1.503481823,0.081394424,0.624242424,0,0
4.58529E-4,1.768866565,0.087013663,0.612121212,0,0
5.08244E-4,2.010200461,0.095546386,0.602020202,0,0
5.18792E-4,2.267300344,0.097336339,0.591919192,0,0
5.45695E-4,2.535579336,0.101869782,0.581818182,0,0
5.53885E-4,2.75586572,0.103240794,0.573737374,0,0
5.90865E-4,3.045274001,0.109379669,0.563636364,0,0
6.04542E-4,3.285320081,0.111628899,0.555555556,0,0
6.18996E-4,3.532139348,0.113993574,0.547474747,0,0
6.56174E-4,3.789530055,0.120018588,0.539393939,0,0
6.82371E-4,4.05873812,0.124214923,0.531313131,0,0
6.92063E-4,4.265563745,0.125757344,0.525252525,0,0
7.03636E-4,4.545018811,0.127591987,0.517171717,0,0
7.2396E-4,4.760715997,0.130795336,0.511111111,0,0
7.54362E-4,5.060408673,0.13554354,0.503030303,0.016666667,0
7.76549E-4,5.290547538,0.138976062,0.496969697,0.016666667,0
7.89024E-4,5.525055811,0.140894036,0.490909091,0.016666667,0
8.17205E-4,5.766839314,0.145195677,0.484848485,0.016666667,0
8.38595E-4,6.016436184,0.14843194,0.478787879,0.016666667,0
8.41845E-4,6.268635959,0.148921608,0.472727273,0.016666667,0
8.64561E-4,6.526451623,0.152327861,0.466666667,0.016666667,0
9.04042E-4,6.794152958,0.15818377,0.460606061,0.016666667,0
9.29969E-4,7.071250466,0.161985413,0.454545455,0.033333333,0
9.57155E-4,7.262409102,0.165934995,0.450505051,0.05,0
1.00845E-3,7.55924078,0.173287011,0.444444444,0.05,0
1.0208E-3,7.762603043,0.175037941,0.44040404,0.05,0
1.04224E-3,8.072973781,0.17805878,0.434343434,0.05,0
1.06158E-3,8.284074497,0.180766351,0.43030303,0.05,0
1.07837E-3,8.606013701,0.183100836,0.424242424,0.05,0
1.08325E-3,8.822272495,0.183778131,0.42020202,0.05,0
1.11959E-3,9.042958167,0.188778554,0.416161616,0.05,0
1.15425E-3,9.27158884,0.193493001,0.412121212,0.05,0
1.16845E-3,9.504757163,0.195408184,0.408080808,0.05,0
1.18443E-3,9.859422379,0.197552878,0.402020202,0.05,0
1.19589E-3,10.002283716,0.199083168,0.397979798,0.05,0
1.23949E-3,10.346873473,0.204854559,0.393939394,0.066666667,0
1.26275E-3,10.599339946,0.207900138,0.38989899,0.066666667,0
1.27743E-3,10.854441892,0.209809799,0.385858586,0.083333333,0
1.3084E-3,11.114864094,0.213808173,0.381818182,0.083333333,0
1.35649E-3,11.382322444,0.219938989,0.377777778,0.083333333,0
1.38011E-3,11.520332953,0.222913927,0.375757576,0.083333333,0
1.4087E-3,11.800982587,0.226486141,0.371717172,0.083333333,0
1.42907E-3,12.085900658,0.229010931,0.367676768,0.1,0
1.44737E-3,12.374307407,0.23126606,0.363636364,0.1,0
1.45731E-3,12.520038535,0.232485074,0.361616162,0.1,0
1.46505E-3,12.812331626,0.233431908,0.357575758,0.1,0
1.5031E-3,13.030352922,0.238050684,0.353535354,0.1,0
1.54433E-3,13.26791963,0.24299399,0.351515152,0.116666667,0
1.56416E-3,13.580079674,0.245348644,0.347474747,0.116666667,0
1.57917E-3,13.895252183,0.247120736,0.343434343,0.116666667,0
1.58477E-3,14.053729454,0.247780655,0.341414141,0.116666667,0
1.72042E-3,14.385456854,0.263403322,0.337373737,0.133333333,0
1.73695E-3,14.559151369,0.265261768,0.335353535,0.133333333,0
1.76931E-3,14.909800167,0.268875226,0.331313131,0.133333333,0
1.78405E-3,15.088205651,0.270510062,0.329292929,0.133333333,0
1.79356E-3,15.267561177,0.271559393,0.327272727,0.133333333,0
1.80884E-3,15.628826676,0.273241669,0.323232323,0.133333333,0
1.81532E-3,15.81035862,0.273951925,0.321212121,0.133333333,0
1.83132E-3,16.175916318,0.275700442,0.317171717,0.133333333,0
1.84015E-3,16.359930975,0.276662047,0.315151515,0.133333333,0
1.84262E-3,16.544193116,0.276931091,0.313131313,0.133333333,0
1.85265E-3,16.914582179,0.278019327,0.309090909,0.133333333,0
1.85752E-3,17.10033403,0.278546364,0.307070707,0.133333333,0
1.85758E-3,17.286092167,0.278553164,0.305050505,0.133333333,0
1.88379E-3,17.662087944,0.281377538,0.301010101,0.133333333,0
1.8838E-3,17.850468182,0.281378758,0.298989899,0.133333333,0
1.90635E-3,18.041102708,0.28379036,0.296969697,0.133333333,0
1.92925E-3,18.426646474,0.286224596,0.292929293,0.15,0
1.95164E-3,18.621810256,0.288587083,0.290909091,0.15,0
1.97745E-3,18.819555547,0.291292403,0.288888889,0.166666667,0
1.99724E-3,19.019279063,0.293351618,0.286868687,0.166666667,0
2.09387E-3,19.432855034,0.303241174,0.282828283,0.166666667,0
2.09653E-3,19.642508184,0.303509606,0.280808081,0.166666667,0
2.13268E-3,19.855776046,0.307135317,0.278787879,0.166666667,0
2.14246E-3,20.070021977,0.308109882,0.276767677,0.166666667,0
2.15399E-3,20.285420914,0.309255242,0.274747475,0.166666667,0
2.23932E-3,20.50935257,0.317614938,0.272727273,0.166666667,0
2.25414E-3,20.959179572,0.319046726,0.268686869,0.166666667,0
2.25852E-3,21.185031567,0.319468519,0.266666667,0.166666667,0
2.26835E-3,21.411866573,0.320413466,0.264646465,0.166666667,0
2.32008E-3,21.643874913,0.325343544,0.262626263,0.166666667,0
2.32718E-3,21.876593255,0.326014586,0.260606061,0.166666667,0
2.34497E-3,22.111089877,0.327689437,0.258585859,0.166666667,0
2.36097E-3,22.347186397,0.329189185,0.256565657,0.166666667,0
2.36985E-3,22.584171619,0.330019369,0.254545455,0.166666667,0
2.40076E-3,22.824248021,0.33289107,0.252525253,0.166666667,0
2.45441E-3,23.06968913,0.337816871,0.250505051,0.166666667,0
2.53096E-3,23.302718005,0.344720948,0.248484848,0.166666667,0
2.58932E-3,23.582398841,0.349888406,0.246464646,0.183333333,0
2.60207E-3,23.842605913,0.351006606,0.244444444,0.183333333,0
2.62894E-3,24.105499885,0.353350385,0.242424242,0.183333333,0
2.66834E-3,24.372333827,0.356756765,0.24040404,0.183333333,0
2.68458E-3,24.543576573,0.35815021,0.238383838,0.183333333,0
2.7098E-3,24.912701727,0.360302392,0.236363636,0.2,0
2.71423E-3,25.184124662,0.360679304,0.234343434,0.2,0
2.75715E-3,25.459839532,0.364304878,0.232323232,0.2,0
2.76348E-3,25.736187854,0.364836501,0.23030303,0.2,0
2.81976E-3,26.018164306,0.36952114,0.228282828,0.2,0
2.84086E-3,26.30225041,0.371259375,0.226262626,0.2,0
2.95704E-3,26.597954834,0.380663054,0.224242424,0.216666667,0
2.97458E-3,26.895412636,0.382057836,0.222222222,0.216666667,0
2.99799E-3,27.195211785,0.383910571,0.22020202,0.216666667,0
2.99936E-3,27.495147816,0.384018543,0.218181818,0.216666667,0
3.01965E-3,27.797112914,0.385614645,0.216161616,0.216666667,0
3.02129E-3,28.099241956,0.385743247,0.214141414,0.216666667,0
3.08743E-3,28.407984868,0.390886755,0.212121212,0.216666667,0
3.11284E-3,28.719268908,0.392840122,0.21010101,0.216666667,0
3.11634E-3,29.030902491,0.393107836,0.208080808,0.216666667,0
3.11882E-3,29.342784331,0.393297831,0.206060606,0.216666667,0
3.14362E-3,29.657146751,0.395189756,0.204040404,0.216666667,0
3.17149E-3,29.97429575,0.397301041,0.202020202,0.216666667,0
3.19004E-3,30.293300008,0.398698545,0.2,0.216666667,0
3.2299E-3,30.616289821,0.401678923,0.197979798,0.216666667,0
3.3279E-3,30.949079768,0.408883284,0.195959596,0.216666667,0
3.35338E-3,31.117991719,0.410727754,0.193939394,0.216666667,0
3.37886E-3,31.286965796,0.412561422,0.193939394,0.233333333,0
3.3926E-3,31.626225425,0.41354501,0.191919192,0.233333333,0
3.51544E-3,31.977768944,0.42219681,0.18989899,0.233333333,0
3.52317E-3,32.330086137,0.422733188,0.187878788,0.233333333,0
3.55503E-3,32.685589275,0.424931505,0.185858586,0.233333333,0
3.58459E-3,33.044048529,0.426956317,0.183838384,0.233333333,0
3.59851E-3,33.403899727,0.427904809,0.181818182,0.233333333,0
3.72023E-3,33.775922922,0.436067126,0.17979798,0.233333333,0
3.84566E-3,34.160489346,0.444238242,0.177777778,0.233333333,0
3.87522E-3,34.54801095,0.446129005,0.175757576,0.233333333,0
3.93052E-3,34.941062632,0.449632877,0.173737374,0.233333333,0
4.16168E-3,35.357230638,0.463811838,0.171717172,0.233333333,0
4.20064E-3,35.777294308,0.466129714,0.16969697,0.233333333,0
4.21664E-3,36.198957838,0.467075819,0.167676768,0.233333333,0
4.30375E-3,36.629333095,0.472169364,0.165656566,0.233333333,0
4.35655E-3,37.064987988,0.475209135,0.163636364,0.233333333,0
4.44275E-3,37.509262669,0.480097466,0.161616162,0.233333333,0
4.51732E-3,37.96099423,0.484253427,0.15959596,0.233333333,0
4.57181E-3,38.418175394,0.487248888,0.157575758,0.233333333,0
4.57316E-3,38.875491552,0.487322648,0.155555556,0.233333333,0
4.58756E-3,39.334247604,0.48810808,0.153535354,0.233333333,0
4.66534E-3,39.800781915,0.492309688,0.151515152,0.233333333,0
4.7285E-3,40.273632413,0.495671115,0.149494949,0.233333333,0
4.7418E-3,40.74781201,0.49637279,0.147474747,0.233333333,0
4.75501E-3,41.223313477,0.497068715,0.145454545,0.233333333,0
4.75885E-3,41.699198467,0.497270269,0.143434343,0.233333333,0
4.81147E-3,42.180345438,0.500019384,0.141414141,0.233333333,0
4.88132E-3,42.668477192,0.503622465,0.139393939,0.233333333,0
4.91822E-3,43.160299626,0.505505403,0.137373737,0.233333333,0
5.03786E-3,43.664085933,0.511512201,0.135353535,0.233333333,0
5.09718E-3,44.173804337,0.514436782,0.133333333,0.233333333,0
5.12453E-3,44.686257688,0.515773375,0.131313131,0.233333333,0
5.26267E-3,45.047801171,0.522413363,0.129292929,0.233333333,0
5.45233E-3,45.764301147,0.531238606,0.127272727,0.25,0
5.47827E-3,46.312128076,0.532420493,0.125252525,0.25,0
5.72645E-3,46.88477325,0.543433019,0.123232323,0.25,0
5.77713E-3,47.462486094,0.545618211,0.121212121,0.25,0
5.89057E-3,48.051542807,0.550434703,0.119191919,0.25,0
5.89429E-3,48.640971377,0.550590862,0.117171717,0.25,0
5.91543E-3,49.232514027,0.551476598,0.115151515,0.25,0
5.94538E-3,49.614691249,0.552725466,0.113131313,0.25,0
5.96215E-3,49.828729073,0.55342186,0.113131313,0.266666667,0
6.01892E-3,50.430620925,0.555762704,0.111111111,0.266666667,0
6.23552E-3,51.05417322,0.564473401,0.109090909,0.266666667,0
6.24382E-3,51.678554956,0.564800174,0.107070707,0.266666667,0
6.33396E-3,52.311950538,0.568319963,0.105050505,0.266666667,0
6.36833E-3,52.94878344,0.569647243,0.103030303,0.266666667,0
6.39789E-3,53.588572604,0.570782257,0.101010101,0.266666667,0
