X,Y,GadusMacrocephalus_PA1_RUN9 logistic values
-128.5,46.5,0.11089275
-125.5,46.5,0.19470483
144.5,46.5,0.242994
146.5,46.5,0.14892161
147.5,46.5,0.13528337
150.5,46.5,0.12469859
157.5,46.5,0.20038372
160.5,46.5,0.10214768
174.5,46.5,0.09733634
150.5,45.5,0.64817804
151.5,45.5,0.2688752
153.5,45.5,0.02205674
154.5,45.5,0.13554354
155.5,45.5,0.14865837
156.5,45.5,0.10162235
159.5,45.5,0.12001859
139.5,44.5,0.7350167
140.5,44.5,0.70088387
145.5,44.5,0.81391066
149.5,44.5,0.2098098
154.5,44.5,0.12906939
157.5,44.5,0.12587945
-126.5,43.5,0.059841514
137.5,43.5,0.23248507
138.5,43.5,0.17390685
153.5,43.5,0.095812574
155.5,43.5,0.07959468
156.5,43.5,0.086365454
-125.5,42.5,0.06453026
136.5,42.5,0.22901092
137.5,42.5,0.14089404
147.5,42.5,0.046184544
148.5,42.5,0.062560536
153.5,42.5,0.056905556
155.5,42.5,0.040122744
-126.5,41.5,0.05152075
-125.5,41.5,0.06759163
135.5,41.5,0.19683935
146.5,41.5,0.0442982
147.5,41.5,0.05504965
151.5,41.5,0.03173373
152.5,41.5,0.025940688
153.5,41.5,0.018952612
154.5,41.5,0.018234473
-125.5,40.5,0.07174842
130.5,40.5,0.10132397
132.5,40.5,0.10420404
133.5,40.5,0.10304621
135.5,40.5,0.11044849
136.5,40.5,0.05756866
137.5,40.5,0.038291432
142.5,40.5,0.49727026
144.5,40.5,0.003543154
145.5,40.5,0.020897342
146.5,40.5,0.021421624
150.5,40.5,0.007892959
151.5,40.5,0.0071849446
152.5,40.5,0.004573668
-125.5,39.5,0.026413806
131.5,39.5,0.02834168
134.5,39.5,0.0762502
135.5,39.5,0.173287
137.5,39.5,0.013964441
138.5,39.5,0.014315797
146.5,39.5,0.004057846
148.5,39.5,0.0018594541
-126.5,38.5,0.005526483
-125.5,38.5,0.014839347
130.5,38.5,0.00512605
132.5,38.5,0.00866112
133.5,38.5,0.026417535
134.5,38.5,0.005547573
135.5,38.5,0.0042774566
146.5,38.5,4.3861518E-4
147.5,38.5,2.767775E-4
-125.5,37.5,0.0061105923
-124.5,37.5,0.012287259
123.5,37.5,0.3180804
124.5,37.5,0.3606793
133.5,37.5,0.004008457
142.5,37.5,0.0035201022
143.5,37.5,5.1056533E-5
144.5,37.5,4.4833912E-5
146.5,37.5,3.551685E-5
148.5,37.5,2.0689027E-5
130.5,36.5,9.0531853E-4
133.5,36.5,0.0016320639
147.5,36.5,3.066945E-6
-123.5,35.5,0.006364686
123.5,35.5,0.08274616
130.5,35.5,0.0010209403
144.5,35.5,4.6987253E-7
145.5,35.5,4.2509467E-7
147.5,35.5,4.0729034E-7
-124.5,34.5,0.0012278446
-123.5,34.5,0.0020082737
122.5,34.5,0.04554988
124.5,34.5,0.024179343
125.5,34.5,0.01423424
142.5,34.5,3.6030986E-8
143.5,34.5,4.9860937E-8
146.5,34.5,6.8604464E-8
-121.5,33.5,0.0028185532
121.5,33.5,0.047359403
124.5,33.5,0.007200065
125.5,33.5,0.0026471058
139.5,33.5,3.7022912E-7
144.5,33.5,2.0675202E-8
147.5,33.5,2.0778048E-8
-121.5,32.5,7.8509253E-4
-120.5,32.5,9.764586E-4
-119.5,32.5,0.0070300647
122.5,32.5,0.018493969
124.5,32.5,0.0022968778
138.5,32.5,3.8253145E-8
141.5,32.5,1.959904E-8
143.5,32.5,8.597781E-9
144.5,32.5,8.248316E-9
147.5,32.5,8.943181E-9
123.5,31.5,0.0044832053
124.5,31.5,6.6127593E-4
125.5,31.5,1.2167342E-4
126.5,31.5,2.1781785E-5
127.5,31.5,3.6547276E-6
133.5,31.5,1.2134186E-9
138.5,31.5,1.2799538E-8
140.5,31.5,5.2456485E-8
143.5,31.5,3.362056E-9
144.5,31.5,4.0311066E-9
146.5,31.5,3.732782E-9
-118.5,30.5,3.3549842E-4
123.5,30.5,7.491576E-4
125.5,30.5,1.8079936E-5
135.5,30.5,2.0311806E-9
137.5,30.5,3.2865866E-9
139.5,30.5,3.123345E-8
140.5,30.5,7.2280706E-8
143.5,30.5,2.389845E-9
123.5,29.5,4.0500392E-5
124.5,29.5,9.306205E-6
129.5,29.5,7.987985E-9
130.5,29.5,6.2339884E-9
131.5,29.5,4.9440213E-10
135.5,29.5,9.414388E-10
140.5,29.5,7.048836E-9
141.5,29.5,4.2115267E-9
142.5,29.5,1.3209288E-10
143.5,29.5,7.21868E-10
144.5,29.5,7.177652E-10
145.5,29.5,1.1599416E-9
129.5,28.5,4.598363E-9
133.5,28.5,4.8769166E-10
137.5,28.5,4.7365173E-10
122.5,27.5,4.427417E-7
123.5,27.5,1.6404034E-7
127.5,27.5,8.199656E-10
129.5,27.5,5.7343824E-10
132.5,27.5,7.642092E-11
133.5,27.5,1.7687055E-10
135.5,27.5,2.6621835E-10
138.5,27.5,2.2593327E-10
140.5,27.5,1.4219098E-9
141.5,27.5,3.9514686E-10
143.5,27.5,1.4043236E-11
123.5,26.5,1.3389719E-8
124.5,26.5,5.6202856E-9
126.5,26.5,1.9160022E-10
127.5,26.5,6.412777E-11
129.5,26.5,4.1796015E-11
130.5,26.5,1.0767823E-10
133.5,26.5,4.119587E-11
135.5,26.5,5.3375616E-11
137.5,26.5,5.4984208E-11
138.5,26.5,4.816017E-11
140.5,26.5,2.0892543E-10
142.5,26.5,7.710394E-10
123.5,25.5,3.7235795E-10
128.5,25.5,5.6006567E-12
130.5,25.5,2.6572633E-11
132.5,25.5,1.09774065E-10
137.5,25.5,9.927807E-12
139.5,25.5,2.1792814E-11
142.5,25.5,1.251434E-10
123.5,24.5,5.308874E-11
129.5,24.5,1.04949E-11
130.5,24.5,6.4616684E-12
132.5,24.5,6.484827E-12
134.5,24.5,1.3490681E-11
136.5,24.5,8.814765E-12
137.5,24.5,2.500248E-12
139.5,24.5,4.1537325E-12
127.5,23.5,8.914448E-13
128.5,23.5,9.967438E-13
135.5,23.5,2.5321464E-12
137.5,23.5,1.5976799E-12
131.5,22.5,2.328104E-13
132.5,22.5,2.4853817E-13
133.5,22.5,2.6760308E-13
134.5,22.5,4.602619E-13
