X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-150.5,57.5,train,0.09947179908239817,100.0,0.9433556939255335
-151.5,56.5,train,0.008620531517166456,65.21718688065889,0.5907156206227844
-151.5,57.5,train,0.09629212229700737,100.0,0.941594478901616
-153.5,55.5,train,0.00148414393638432,9.350182621611358,0.19902741972904409
-157.5,54.5,train,0.009910419122166886,72.17151089097389,0.6239538181386138
-158.5,54.5,train,0.03348179663282545,94.91588657576166,0.8486150404741292
-162.5,56.5,train,0.020591090642232128,87.51598542287444,0.7751523005377657
-163.5,57.5,train,0.014245481517806309,81.0611222598992,0.7045828553445594
-164.5,55.5,train,0.021010575008732036,87.68597274486757,0.7786477847316138
-164.5,56.5,train,0.019612756663802487,87.1195270650055,0.7665546445308961
-164.5,57.5,train,0.013886000832714823,80.45788100905826,0.6992352740100928
-165.5,54.5,train,0.12649512096173923,100.0,0.954911071724392
-165.5,55.5,train,0.033969820963048465,95.12826662344776,0.8504646805535452
-165.5,56.5,train,0.01900573624444058,86.8735600481182,0.7608815386761228
-165.5,57.5,train,0.01395732319719959,80.5775782343354,0.7003115950122323
-166.5,54.5,train,0.07894837328296303,100.0,0.9296661198979207
-166.5,55.5,train,0.05523087039692503,100.0,0.9024105166113763
-166.5,56.5,train,0.018407607740620387,86.48086853923552,0.7550152158375933
-166.5,57.5,train,0.013608240345167734,80.00888011714194,0.6949688820314195
-167.5,54.5,train,0.06143109441361112,100.0,0.9113873913157307
-167.5,56.5,train,0.01782612876375956,86.07212228326759,0.7490295148123337
-168.5,57.5,train,0.01569423288384259,83.05915637550402,0.7243356861701816
-169.5,53.5,train,0.013616236320546737,80.02146495949368,0.6950933912976576
-169.5,55.5,train,0.012416046369556568,78.24298247876227,0.6751930083195767
-169.5,59.5,train,0.01037253033183113,72.79171804836807,0.6345852795481566
-170.5,53.5,train,0.011094282140079919,75.3602081401241,0.6500383101836842
-170.5,54.5,train,0.015837314240606123,83.24012576217116,0.7261441294597997
-170.5,55.5,train,0.004060077854152736,33.00431188064453,0.40467574789334876
-171.5,56.5,train,0.02482144316781072,89.23024786423116,0.8060406664128723
-171.5,58.5,train,0.010978478414561415,75.21350387605744,0.6476475302745521
-171.5,59.5,train,0.009281221576811665,70.09686042429338,0.6084427124886247
-172.5,51.5,train,0.0023509331568420822,18.68805297469303,0.2824360525634174
-172.5,54.5,train,0.0029933648300649895,24.532356229499023,0.3338497669257734
-172.5,56.5,train,0.032293618365964845,94.3988464490169,0.8439145185434055
-172.5,57.5,train,0.01479248648147382,81.9183305095849,0.7123648017415328
-172.5,58.5,train,0.014161853024489315,80.92072139638857,0.7033558541310099
-173.5,51.5,train,0.001333303427956378,8.787599615028448,0.1824907694009094
-173.5,56.5,train,0.005612726544660025,43.3154202782225,0.48445860109791866
-173.5,58.5,train,0.012482125636750885,78.33178315481564,0.6763560020835515
-173.5,60.5,train,0.008241022297960194,63.13745709702177,0.5797877524324069
-174.5,51.5,train,0.001384893611526193,9.07979705480464,0.1882228960535134
-174.5,57.5,train,0.0013675618457899496,8.981640128350556,0.18630617076767486
-174.5,58.5,train,0.012847762389481833,78.82321353296358,0.6826435878147119
-174.5,60.5,train,0.008532418496670134,64.88350333327058,0.5882293990151257
-175.5,51.5,train,0.0029938954908643642,24.540354212778546,0.3338891904017965
-175.5,60.5,train,0.00856959667970264,65.02429098758088,0.5892821032408477
-175.5,61.5,train,0.007055265853786222,53.19578276821221,0.5415420204338777
-176.5,52.5,train,0.0030802636316868853,25.827113602262138,0.3402440014431322
-176.5,61.5,train,0.007342891484114814,56.301551956099814,0.5514449147810072
-177.5,59.5,train,0.01139406771991524,75.73850917859576,0.6560793095357308
-177.5,60.5,train,0.008793724062946293,65.86682299610676,0.5955159933703313
-178.5,51.5,train,0.07812936861849512,100.0,0.9289811940443158
-178.5,59.5,train,0.00580327039893937,46.544526989488624,0.4928003417846525
-179.5,60.5,train,0.004398517604212828,36.288059849985174,0.42410246438676946
141.5,47.5,train,0.006963733443454748,52.35602343984513,0.538298211742509
173.5,53.5,train,0.002148051233915542,16.881862174205203,0.2645093522175425
174.5,51.5,train,6.377309833689995E-4,3.381737652967494,0.09647141639710263
177.5,51.5,train,0.010302629738228958,72.69790884281706,0.633015880389398
177.5,52.5,train,0.00351179303767823,29.28088545088426,0.3702614163094713
178.5,51.5,train,0.06763223095060811,100.0,0.9188528945865789
