X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-129.5,51.5,train,0.026328730596816015,94.1291193626954,0.8133564873482282
-149.5,57.5,train,0.014549312730215444,80.67237450673477,0.7065842802858907
-150.5,57.5,train,0.0767647408362715,100.0,0.9270378592940681
-151.5,57.5,train,0.07414117435027319,100.0,0.9246505547974564
-154.5,54.5,train,8.998865093600713E-4,5.997159754963722,0.1296362996457383
-155.5,55.5,train,0.042873436085763494,100.0,0.876485404063138
-163.5,56.5,train,0.01936882711609193,88.4172211190175,0.7622351986394248
-163.5,57.5,train,0.01492157674589362,81.4408484249666,0.711794721269652
-164.5,56.5,train,0.019136631916842086,87.88087441357703,0.7600425290701494
-164.5,57.5,train,0.014509729788025292,80.59066244916563,0.7060191499694008
-165.5,54.5,train,0.09174257533579647,100.0,0.9382136279979025
-165.5,55.5,train,0.029931577968687794,95.19730217700885,0.832049456615279
-165.5,56.5,train,0.01850477156813797,86.50613519511762,0.7538656992809647
-165.5,57.5,train,0.014532273457859905,80.63719991064326,0.7063412751537961
-166.5,57.5,train,0.014117153450678351,79.8376456251053,0.7002941364743276
-167.5,55.5,train,0.033858489895606844,96.6711432531595,0.8485788607676797
-167.5,57.5,train,0.013901677202010597,79.50876114618052,0.6970560002443452
-167.5,59.5,train,0.012182651741168733,75.203394017487,0.6684806428572507
-168.5,55.5,train,0.02681358402278124,94.27285842841287,0.816110827926563
-168.5,56.5,train,0.016384271817189964,83.99223506291055,0.7305923783189264
-168.5,58.5,train,0.012620786867568295,75.63541816744832,0.676263634537657
-169.5,52.5,train,0.047603595935588036,100.0,0.8873762633452659
-169.5,53.5,train,0.010277869690781379,66.6333521933245,0.6297865679464437
-169.5,56.5,train,0.016070684812338434,83.67670886972952,0.7267717780143786
-169.5,58.5,train,0.012090378249868554,75.11240913611839,0.666793556354605
-170.5,52.5,train,0.058343880088178264,100.0,0.9061632373733477
-170.5,55.5,train,0.0032632323849547456,27.34224797080531,0.3506977738781192
-170.5,56.5,train,0.015295539576311103,82.5915377597748,0.7168458840342821
-170.5,57.5,train,0.015370516952058405,82.82797109323383,0.7178373794483448
-170.5,59.5,train,0.010987576128427204,67.85183424152639,0.6452154251929559
-171.5,51.5,train,0.001470010743184678,10.965859921677684,0.19569487769634658
-171.5,53.5,train,0.006090897288419974,41.085490590787906,0.502025913181337
-171.5,56.5,train,0.022058224215197385,92.86295014601886,0.78499124233543
-171.5,59.5,train,0.010258767139182008,66.59924950366681,0.6293527150598726
-172.5,51.5,train,0.0018538146688296606,16.578244099066886,0.23479226301974648
-172.5,54.5,train,0.0023461909280240185,20.52424958515344,0.279710398140069
-172.5,56.5,train,0.024781712134118887,93.67044259365484,0.8039889130124355
-173.5,51.5,train,0.0010690324881503439,7.680399111297427,0.15033989585008786
-173.5,56.5,train,0.0043825343573165336,32.03833288449608,0.4204163346023214
-173.5,58.5,train,0.012426478804513919,75.44381600651144,0.6728575349166013
-173.5,59.5,train,0.011246669879494449,71.84323546338159,0.6505324252994127
-174.5,51.5,train,0.0011095349062211033,8.375943228727053,0.1551520865487409
-174.5,59.5,train,0.00953623563299122,64.44767977216651,0.612161496991308
-174.5,60.5,train,0.009354454269507931,62.69228947927827,0.6075823250213405
-175.5,59.5,train,0.010276414271947356,66.63075391411246,0.6297535485460818
-175.5,60.5,train,0.009236793117180958,62.344872066082466,0.6045602860827128
-175.5,61.5,train,0.008016035975503346,55.02027439797813,0.5702208624170308
-176.5,58.5,train,0.00503769954090797,36.33665023971647,0.45468910689926373
-176.5,61.5,train,0.008203319620551052,55.54322216647351,0.5758712855910567
-177.5,51.5,train,0.01724245444250152,84.88401596907526,0.7405219020097428
-177.5,60.5,train,0.00927097581734154,62.445803130197554,0.6054430294926364
-178.5,60.5,train,0.00905207206038032,61.74798622346074,0.5997208160104629
-179.5,52.5,train,0.027445991772979957,94.46035891759577,0.8195835308698283
172.5,53.5,train,0.0014590880368581503,10.904617191032312,0.1945236482004297
174.5,51.5,train,5.183439465430614E-4,2.8117817332944552,0.07901485898468837
175.5,51.5,train,0.007311340877241079,49.09471564902872,0.5475397073555045
175.5,52.5,train,0.05537275273869085,100.0,0.90162357631504
177.5,51.5,train,0.007830625199965639,53.39520456376475,0.5644766584694364
177.5,52.5,train,0.0027454263435682477,23.114071019956484,0.312435986130885
178.5,51.5,train,0.04923130769933452,100.0,0.8906928705423709
