X,Y,GadusMacrocephalus_PA1_RUN3 logistic values
-179.5,72.5,0.16264957
-178.5,72.5,0.16228376
-177.5,72.5,0.16982792
-175.5,71.5,0.25619632
-173.5,71.5,0.26214215
-176.5,70.5,0.29207394
-171.5,70.5,0.3273062
-170.5,70.5,0.3309721
-176.5,69.5,0.34126112
-175.5,69.5,0.34747067
-173.5,69.5,0.36198223
-170.5,69.5,0.37426126
-168.5,69.5,0.40078676
-166.5,69.5,0.45793396
-176.5,68.5,0.36809677
-174.5,68.5,0.4075887
-173.5,68.5,0.41296256
-171.5,68.5,0.39937043
-168.5,68.5,0.44645387
-172.5,67.5,0.40570232
-167.5,67.5,0.49718398
-169.5,66.5,0.46703485
-169.5,65.5,0.45416853
-176.5,63.5,0.57775944
-178.5,62.5,0.62377256
-173.5,62.5,0.59827137
-172.5,62.5,0.5847125
-167.5,62.5,0.62541467
-167.5,61.5,0.6310681
-166.5,61.5,0.64982694
-168.5,60.5,0.63468534
-167.5,60.5,0.63435876
176.5,60.5,0.06653817
174.5,59.5,0.0580624
175.5,59.5,0.049042758
176.5,59.5,0.048108924
177.5,59.5,0.0516838
-142.5,58.5,0.2945482
157.5,58.5,0.6193856
165.5,58.5,0.032150522
167.5,58.5,0.049420893
171.5,58.5,0.3472403
175.5,58.5,0.09662437
176.5,58.5,0.04774593
177.5,58.5,0.08716533
-177.5,57.5,0.37753132
-176.5,57.5,0.45808205
-148.5,57.5,0.3328927
-141.5,57.5,0.23090318
-140.5,57.5,0.27012828
143.5,57.5,0.6512799
146.5,57.5,0.6430266
148.5,57.5,0.63746315
149.5,57.5,0.61925876
154.5,57.5,0.55548173
155.5,57.5,0.6162021
165.5,57.5,0.060037583
167.5,57.5,0.0694723
169.5,57.5,0.29889828
178.5,57.5,0.083021104
-178.5,56.5,0.33608386
-176.5,56.5,0.35607907
-144.5,56.5,0.21588407
-143.5,56.5,0.22072493
-142.5,56.5,0.22045775
-139.5,56.5,0.26110536
142.5,56.5,0.6356422
145.5,56.5,0.6199443
147.5,56.5,0.5987596
149.5,56.5,0.6263863
166.5,56.5,0.23250955
167.5,56.5,0.050686713
170.5,56.5,0.8196009
171.5,56.5,0.30686295
174.5,56.5,0.3224334
176.5,56.5,0.19583987
177.5,56.5,0.32070053
178.5,56.5,0.3231638
-179.5,55.5,0.32879618
-178.5,55.5,0.32852983
-177.5,55.5,0.3369194
-175.5,55.5,0.35362196
-173.5,55.5,0.41188815
-146.5,55.5,0.18596661
-145.5,55.5,0.20065138
-142.5,55.5,0.20046562
-141.5,55.5,0.23192264
-139.5,55.5,0.25657094
139.5,55.5,0.64174724
140.5,55.5,0.6301652
144.5,55.5,0.5981685
145.5,55.5,0.6261698
147.5,55.5,0.5586973
148.5,55.5,0.57157177
151.5,55.5,0.59815574
153.5,55.5,0.55404234
168.5,55.5,0.36901197
169.5,55.5,0.30790257
170.5,55.5,0.5261579
171.5,55.5,0.31597927
172.5,55.5,0.3166972
174.5,55.5,0.31471545
176.5,55.5,0.31811473
178.5,55.5,0.31541294
179.5,55.5,0.32319987
-179.5,54.5,0.32325014
-175.5,54.5,0.3524278
-173.5,54.5,0.3683579
-169.5,54.5,0.6268259
-152.5,54.5,0.19578916
-151.5,54.5,0.19824019
-149.5,54.5,0.35358554
-148.5,54.5,0.30925396
-147.5,54.5,0.186495
-141.5,54.5,0.21344626
-140.5,54.5,0.2612242
-139.5,54.5,0.27066192
-136.5,54.5,0.3084542
-135.5,54.5,0.3047754
140.5,54.5,0.63139135
143.5,54.5,0.5945868
145.5,54.5,0.29408163
148.5,54.5,0.45102787
149.5,54.5,0.5214424
151.5,54.5,0.5670739
153.5,54.5,0.5787565
162.5,54.5,0.17593557
166.5,54.5,0.5926266
169.5,54.5,0.41545656
170.5,54.5,0.42988744
172.5,54.5,0.30722332
174.5,54.5,0.30129114
178.5,54.5,0.7988694
-179.5,53.5,0.8169655
-176.5,53.5,0.32891592
-174.5,53.5,0.35409743
-156.5,53.5,0.13161853
-155.5,53.5,0.15487358
-154.5,53.5,0.15820295
-153.5,53.5,0.131778
-152.5,53.5,0.19438878
-151.5,53.5,0.14567828
-150.5,53.5,0.15268092
-149.5,53.5,0.1722752
-134.5,53.5,0.26549038
146.5,53.5,0.23600714
147.5,53.5,0.35468292
148.5,53.5,0.3439414
152.5,53.5,0.545888
153.5,53.5,0.5837703
164.5,53.5,0.33768266
166.5,53.5,0.1462885
167.5,53.5,0.06324191
168.5,53.5,0.19118537
169.5,53.5,0.56837744
170.5,53.5,0.74758625
175.5,53.5,0.29601586
176.5,53.5,0.3083249
178.5,53.5,0.55159634
179.5,53.5,0.6166824
-177.5,52.5,0.37142658
-162.5,52.5,0.117979735
-157.5,52.5,0.13485941
-156.5,52.5,0.14873874
-154.5,52.5,0.14614874
-135.5,52.5,0.1491861
146.5,52.5,0.28354537
147.5,52.5,0.33060965
149.5,52.5,0.41948444
153.5,52.5,0.62072855
154.5,52.5,0.6821195
155.5,52.5,0.72350365
161.5,52.5,0.00832755
168.5,52.5,0.1707736
171.5,52.5,0.17291191
178.5,52.5,0.70038724
-166.5,51.5,0.102574244
-164.5,51.5,0.12923194
-162.5,51.5,0.13127962
-161.5,51.5,0.13435513
-160.5,51.5,0.14826404
-159.5,51.5,0.115161315
-158.5,51.5,0.11281062
-134.5,51.5,0.14835624
-133.5,51.5,0.15788107
-132.5,51.5,0.19278532
-130.5,51.5,0.50351155
146.5,51.5,0.34754938
149.5,51.5,0.3582835
151.5,51.5,0.41647673
159.5,51.5,0.106724046
161.5,51.5,0.05918923
168.5,51.5,0.26970157
169.5,51.5,0.34594503
171.5,51.5,0.21706809
172.5,51.5,0.031784758
-179.5,50.5,0.04156939
-178.5,50.5,0.03341626
-173.5,50.5,0.05371052
-172.5,50.5,0.06520128
-171.5,50.5,0.08219045
-168.5,50.5,0.14800201
-165.5,50.5,0.10272417
-163.5,50.5,0.108212605
-132.5,50.5,0.12768218
147.5,50.5,0.37245482
148.5,50.5,0.36814752
150.5,50.5,0.3466565
151.5,50.5,0.34805122
152.5,50.5,0.46530566
153.5,50.5,0.47710365
154.5,50.5,0.40952098
158.5,50.5,0.1150075
160.5,50.5,0.061783202
161.5,50.5,0.08466151
162.5,50.5,0.06142542
163.5,50.5,0.07284816
164.5,50.5,0.060220305
165.5,50.5,0.121986225
166.5,50.5,0.13250253
167.5,50.5,0.44932318
172.5,50.5,0.06534862
174.5,50.5,0.18064637
176.5,50.5,0.09088713
-179.5,49.5,0.105653666
-169.5,49.5,0.06993893
-168.5,49.5,0.07248463
-167.5,49.5,0.07033968
-132.5,49.5,0.07872554
-131.5,49.5,0.11540544
-129.5,49.5,0.1752353
145.5,49.5,0.5788441
147.5,49.5,0.36478165
148.5,49.5,0.4164639
150.5,49.5,0.43412405
151.5,49.5,0.3598285
158.5,49.5,0.014359383
159.5,49.5,0.060598727
161.5,49.5,0.079967916
168.5,49.5,0.16294438
177.5,49.5,0.1333086
-179.5,48.5,0.06288783
-175.5,48.5,0.05688882
-173.5,48.5,0.072703004
-172.5,48.5,0.08223689
-171.5,48.5,0.08926543
-131.5,48.5,0.082923114
141.5,48.5,0.40475568
145.5,48.5,0.6260967
149.5,48.5,0.25054562
152.5,48.5,0.060323328
153.5,48.5,0.55691296
155.5,48.5,0.5422395
158.5,48.5,0.08066103
159.5,48.5,0.059367713
162.5,48.5,0.056327447
170.5,48.5,0.054665737
172.5,48.5,0.2483308
176.5,48.5,0.089167684
178.5,48.5,0.07925339
179.5,48.5,0.07495095
-129.5,47.5,0.0749614
-128.5,47.5,0.080053434
-127.5,47.5,0.0865325
147.5,47.5,0.05477557
148.5,47.5,0.059757683
156.5,47.5,0.112941004
160.5,47.5,0.08659072
162.5,47.5,0.054052144
163.5,47.5,0.05363409
167.5,47.5,0.039654933
168.5,47.5,0.076592445
171.5,47.5,0.06446844
173.5,47.5,0.046497066
174.5,47.5,0.05497188
178.5,47.5,0.06234648
179.5,47.5,0.073772326
-128.5,46.5,0.05649348
-127.5,46.5,0.055813465
-125.5,46.5,0.11676604
144.5,46.5,0.10533665
150.5,46.5,0.06372582
155.5,46.5,0.12572218
157.5,46.5,0.18486702
160.5,46.5,0.06999185
161.5,46.5,0.066356264
177.5,46.5,0.05284201
178.5,46.5,0.05148773
179.5,46.5,0.04711946
144.5,45.5,0.3973891
146.5,45.5,0.061126724
152.5,45.5,0.018459689
153.5,45.5,0.010723222
-125.5,44.5,0.03663885
-124.5,44.5,0.47474116
139.5,44.5,0.76346534
140.5,44.5,0.72409064
144.5,44.5,0.8328798
150.5,44.5,0.012295406
154.5,44.5,0.08567466
155.5,44.5,0.06745156
156.5,44.5,0.075309694
157.5,44.5,0.07678164
137.5,43.5,0.16210556
148.5,43.5,0.04849033
151.5,43.5,0.08123696
152.5,43.5,0.08113172
154.5,43.5,0.037332628
155.5,43.5,0.03797195
156.5,43.5,0.041982483
-125.5,42.5,0.02829016
136.5,42.5,0.15934609
137.5,42.5,0.07971086
138.5,42.5,0.045053236
147.5,42.5,0.019133383
150.5,42.5,0.046471626
151.5,42.5,0.03714547
152.5,42.5,0.029510986
153.5,42.5,0.02297322
154.5,42.5,0.015549322
-127.5,41.5,0.013269698
-126.5,41.5,0.022157833
134.5,41.5,0.16606613
136.5,41.5,0.07687499
137.5,41.5,0.03303792
138.5,41.5,0.017844886
149.5,41.5,0.014473564
150.5,41.5,0.01424989
154.5,41.5,0.0053814715
-125.5,40.5,0.033272594
130.5,40.5,0.053317323
131.5,40.5,0.053850003
138.5,40.5,0.009683263
139.5,40.5,0.050423145
142.5,40.5,0.45815834
143.5,40.5,0.18091156
148.5,40.5,0.0038053337
152.5,40.5,0.0010413057
-126.5,39.5,0.0031103287
-125.5,39.5,0.009379126
130.5,39.5,0.052075267
131.5,39.5,0.011449536
132.5,39.5,0.015174809
133.5,39.5,0.1394879
134.5,39.5,0.042194255
143.5,39.5,0.01805634
144.5,39.5,2.398226E-4
147.5,39.5,6.9158844E-4
148.5,39.5,3.7893868E-4
150.5,39.5,2.1816394E-4
-126.5,38.5,0.0014262507
120.5,38.5,0.36243692
129.5,38.5,0.0068016304
130.5,38.5,0.0017565398
131.5,38.5,0.00991078
134.5,38.5,0.0018617678
137.5,38.5,0.0019826249
146.5,38.5,7.9273814E-5
150.5,38.5,1.9203275E-5
151.5,38.5,1.5856998E-5
-124.5,37.5,0.0037366895
123.5,37.5,0.26018342
124.5,37.5,0.3043519
131.5,37.5,5.9703575E-4
133.5,37.5,0.0016688412
135.5,37.5,2.2149646E-4
142.5,37.5,0.0015214183
143.5,37.5,6.9761795E-6
146.5,37.5,5.0046824E-6
151.5,37.5,2.153908E-6
124.5,36.5,0.14705737
130.5,36.5,3.0452575E-4
131.5,36.5,2.4913068E-4
132.5,36.5,4.393289E-4
134.5,36.5,2.2702503E-4
135.5,36.5,4.1400112E-4
145.5,36.5,5.360546E-7
146.5,36.5,4.4305347E-7
147.5,36.5,3.6587295E-7
148.5,36.5,2.92094E-7
-125.5,35.5,3.0878454E-4
122.5,35.5,0.054669175
123.5,35.5,0.053371828
130.5,35.5,4.7172402E-4
131.5,35.5,3.7790393E-4
145.5,35.5,4.4731525E-8
146.5,35.5,4.0413997E-8
147.5,35.5,4.304162E-8
122.5,34.5,0.026951483
124.5,34.5,0.013696665
130.5,34.5,7.661769E-5
148.5,34.5,6.403336E-9
-122.5,33.5,4.193823E-4
123.5,33.5,0.008227651
141.5,33.5,7.650496E-10
142.5,33.5,3.782824E-10
143.5,33.5,2.6277207E-9
144.5,33.5,1.9631978E-9
146.5,33.5,2.0146946E-9
148.5,33.5,1.4460781E-9
-121.5,32.5,1.7604342E-4
-119.5,32.5,0.0031699608
122.5,32.5,0.009691067
125.5,32.5,2.5603862E-4
127.5,32.5,8.166962E-6
137.5,32.5,2.2958027E-9
139.5,32.5,8.744026E-8
140.5,32.5,1.674446E-8
144.5,32.5,7.427011E-10
145.5,32.5,7.772142E-10
146.5,32.5,7.665469E-10
147.5,32.5,7.647924E-10
-118.5,31.5,3.0449417E-4
123.5,31.5,0.0021108803
126.5,31.5,8.138104E-6
139.5,31.5,2.2651884E-8
140.5,31.5,1.0891425E-8
143.5,31.5,2.86568E-10
144.5,31.5,3.485024E-10
-118.5,30.5,8.45184E-5
123.5,30.5,3.2215982E-4
124.5,30.5,4.2065258E-5
125.5,30.5,6.6744415E-6
128.5,30.5,1.9827914E-8
134.5,30.5,1.3355426E-10
137.5,30.5,3.941469E-10
140.5,30.5,1.908529E-8
143.5,30.5,2.1862645E-10
144.5,30.5,1.4771406E-10
145.5,30.5,1.5929934E-10
124.5,29.5,3.346603E-6
128.5,29.5,3.2260679E-9
129.5,29.5,1.9798776E-9
131.5,29.5,5.8865406E-11
134.5,29.5,6.705674E-11
137.5,29.5,1.4113011E-10
139.5,29.5,1.0598485E-9
140.5,29.5,1.1505837E-9
141.5,29.5,5.782594E-10
142.5,29.5,6.7350535E-12
143.5,29.5,5.812348E-11
145.5,29.5,1.0534961E-10
123.5,28.5,7.6516653E-7
124.5,28.5,2.2185448E-7
127.5,28.5,1.1630521E-9
129.5,28.5,1.2683246E-9
131.5,28.5,2.179189E-11
133.5,28.5,5.493633E-11
134.5,28.5,9.378482E-11
135.5,28.5,3.1458284E-11
137.5,28.5,4.6503457E-11
138.5,28.5,1.3847432E-10
127.5,27.5,1.9804511E-10
128.5,27.5,6.711141E-11
129.5,27.5,1.1217221E-10
131.5,27.5,3.2505888E-12
132.5,27.5,6.5076677E-12
133.5,27.5,1.7809098E-11
134.5,27.5,1.9553534E-11
135.5,27.5,2.8083855E-11
137.5,27.5,1.7979033E-11
140.5,27.5,2.3468363E-10
141.5,27.5,4.5366558E-11
143.5,27.5,6.5542916E-13
122.5,26.5,1.0631798E-8
125.5,26.5,2.248581E-10
129.5,26.5,4.0914446E-12
132.5,26.5,2.5211977E-12
134.5,26.5,4.1743345E-12
135.5,26.5,4.6728103E-12
139.5,26.5,6.229496E-12
140.5,26.5,2.7469195E-11
125.5,25.5,3.3267528E-11
126.5,25.5,7.5479276E-11
128.5,25.5,4.0335687E-13
129.5,25.5,9.683286E-13
130.5,25.5,2.8226674E-12
132.5,25.5,1.645438E-11
133.5,25.5,6.446611E-12
140.5,25.5,1.24419485E-11
141.5,25.5,1.28009955E-11
123.5,24.5,1.0793116E-11
124.5,24.5,3.3309046E-11
125.5,24.5,1.831377E-11
126.5,24.5,7.545822E-12
128.5,24.5,1.5701835E-13
129.5,24.5,1.1105936E-12
134.5,24.5,1.4987132E-12
135.5,24.5,2.6148173E-13
136.5,24.5,8.9793743E-13
138.5,24.5,6.6047786E-13
