X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-125.5,47.5,train,0.0022592497159920717,14.306977044322041,0.29114595435481483
-129.5,51.5,train,0.023153130411701247,93.48970784532548,0.8080318924959328
-151.5,57.5,train,0.1001019976309397,100.0,0.9479122394813548
-156.5,55.5,train,0.11458584230772881,100.0,0.9541946390574885
-161.5,56.5,train,0.011566781165094733,82.36380284060196,0.677712593409869
-162.5,56.5,train,0.014825326524071595,87.05716697094066,0.7293800034190278
-163.5,57.5,train,0.011220040710674098,82.09634286318325,0.6710292333701761
-165.5,57.5,train,0.011202547887543823,82.08284968689026,0.6706847099036353
-166.5,54.5,train,0.09513378188279271,100.0,0.9453407204874015
-166.5,57.5,train,0.011118455788173142,82.01798483159935,0.669018381232343
-167.5,56.5,train,0.014554786773576349,86.81964585972818,0.7257294402891571
-167.5,59.5,train,0.010332291574180816,81.41163575692187,0.6525838686778639
-168.5,55.5,train,0.04394253169170518,100.0,0.8887489030000204
-169.5,52.5,train,0.08900818396810148,100.0,0.9417979729879624
-169.5,56.5,train,0.014484202087030888,86.75767584131447,0.7247607392470234
-169.5,57.5,train,0.014565195987454675,86.82878465749413,0.7258717192446362
-169.5,58.5,train,0.010582914505392756,81.60494826370797,0.657997513380527
-169.5,59.5,train,0.010363124036529982,81.43541828308665,0.6532591005942916
-170.5,53.5,train,0.013163251284105244,84.11795031131734,0.7052804369722004
-170.5,54.5,train,0.019991579953626975,91.31369342360253,0.7842239330117569
-170.5,56.5,train,0.014149013025786372,85.04239142021973,0.7200656251314101
-170.5,57.5,train,0.014665773529172439,86.91708698505694,0.7272389033093821
-170.5,58.5,train,0.010216438911268595,80.47729996830958,0.6500230124903118
-170.5,59.5,train,0.01029885376029049,81.3858436007608,0.6518486006151853
-171.5,53.5,train,0.00947270637003916,73.90444457598045,0.6326394623093352
-171.5,58.5,train,0.010533801771857327,81.56707003554612,0.656949973589438
-172.5,51.5,train,0.002191939503656763,14.023581057314537,0.284943438543054
-172.5,53.5,train,0.0046678534281111095,39.976314201177836,0.4590523128818415
-172.5,54.5,train,0.0033419947447018887,30.93918983921139,0.3779426422448896
-172.5,56.5,train,0.04687834442899902,100.0,0.8949844690781403
-173.5,51.5,train,0.0011253918080732222,7.8072110321857835,0.16984495848879314
-173.5,56.5,train,0.0069946593238511216,49.02871640223948,0.5597849136105597
-173.5,57.5,train,0.01186666991407325,82.62342966911004,0.6832776794091237
-173.5,58.5,train,0.012753497861896682,83.70426300918021,0.6986648084812201
-173.5,59.5,train,0.011190958342636408,82.07391003367209,0.6704560545806415
-174.5,51.5,train,0.0011868476468040582,8.385856630500964,0.17747385584805164
-174.5,57.5,train,0.001135128968694584,7.878338098125837,0.17106311393180818
-174.5,59.5,train,0.009358036627571294,71.51975617170727,0.6298044020756924
-174.5,60.5,train,0.009980241467275561,79.56298424694397,0.6446832734186025
-175.5,51.5,train,0.0029134256732073435,23.632484307753252,0.3462581120957803
-175.5,52.5,train,0.00485446905160809,40.99051690398412,0.46880109007021864
-175.5,59.5,train,0.010335614078071263,81.41419856020408,0.6526567580203374
-176.5,52.5,train,0.003696501365113077,32.134590138845184,0.4019201294580643
-176.5,58.5,train,0.004756859529119156,40.29029155092376,0.46374622665268056
-177.5,51.5,train,0.03248156619679962,100.0,0.855179335701771
-177.5,58.5,train,8.841618418817634E-4,5.639816302412953,0.13847993902612732
-177.5,60.5,train,0.009921491822480602,79.36256692667892,0.643329713363571
-177.5,61.5,train,0.00953856554811604,74.42340044413156,0.6342481990583532
-178.5,51.5,train,0.13030131604952092,100.0,0.9594953958680051
-178.5,58.5,train,3.8621434925761796E-4,2.0272854141188628,0.06560664758137366
-179.5,51.5,train,0.05210795225940327,100.0,0.9045176024926755
-179.5,52.5,train,0.06190642077986059,100.0,0.9183971837912285
-179.5,60.5,train,0.004546135350669258,38.278340855412544,0.4524986324365705
172.5,52.5,train,0.02899288098329739,100.0,0.8405321139010669
173.5,53.5,train,0.0023184661666946224,14.944224536087903,0.2965143453888392
174.5,51.5,train,5.718747456734663E-4,3.8291619899826084,0.0941748611399252
175.5,51.5,train,0.012228699267109327,83.06466315876881,0.6897450956266613
176.5,52.5,train,0.014954210466426388,87.1703115512238,0.7310851557122693
177.5,52.5,train,0.004266201636919254,36.81517296109426,0.4368062850138983
178.5,51.5,train,0.11558862958502505,100.0,0.9545739711600695
