Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.13685E-12,0.000000001,0,0.927272727,0,0
3.89248E-12,0.000000003,0.000000001,0.911111111,0,0
1.52631E-11,0.000000011,0.000000003,0.890909091,0,0
3.54641E-11,0.000000028,0.000000006,0.876767677,0,0
9.25213E-11,0.0000001,0.000000017,0.852525253,0,0
3.03716E-10,0.000000274,0.000000055,0.836363636,0,0
1.77185E-9,0.000001087,0.000000319,0.822222222,0,0
4.90006E-9,0.000002607,0.000000882,0.812121212,0,0
4.54904E-8,0.000011705,0.000008188,0.804040404,0,0
8.00797E-8,0.000026278,0.000014413,0.8,0,0
1.4902E-7,0.000053288,0.000026821,0.795959596,0,0
4.05143E-7,0.000108752,0.000072915,0.791919192,0,0
8.98495E-7,0.000250459,0.000161692,0.787878788,0,0
2.61125E-6,0.000637225,0.000469772,0.783838384,0,0
3.15837E-6,0.001248373,0.000568145,0.77979798,0,0
3.98096E-6,0.002694702,0.000716011,0.771717172,0,0
5.51355E-6,0.005147659,0.000991385,0.761616162,0,0
1.29251E-5,0.010942407,0.002320951,0.751515152,0,0
2.39311E-5,0.026640848,0.004288819,0.735353535,0,0
5.0149E-5,0.054308514,0.00894544,0.719191919,0,0
6.65889E-5,0.102330607,0.011843213,0.703030303,0,0
1.32982E-4,0.208366633,0.023375555,0.682828283,0,0
1.7084E-4,0.313217653,0.029831709,0.668686869,0,0
2.02633E-4,0.407597008,0.035188008,0.658585859,0,0
2.26173E-4,0.516952105,0.039115976,0.648484848,0,0
2.48358E-4,0.613030462,0.042788621,0.64040404,0,0
2.5769E-4,0.715271176,0.044325111,0.632323232,0,0
2.69199E-4,0.768694423,0.046213219,0.628282828,0,0
2.77271E-4,0.823601847,0.047533172,0.624242424,0,0
2.8901E-4,0.909137916,0.049446121,0.618181818,0,0
2.9258E-4,1.025712133,0.050026269,0.61010101,0,0
2.99469E-4,1.114875855,0.051144004,0.604040404,0,0
3.16285E-4,1.206605167,0.053861178,0.597979798,0,0
3.27379E-4,1.304060117,0.055645232,0.591919192,0,0
3.41334E-4,1.404714774,0.057879882,0.585858586,0,0
3.57608E-4,1.51001949,0.060472605,0.57979798,0,0
3.91544E-4,1.776005644,0.065833461,0.565656566,0.016666667,0
4.11464E-4,2.017455228,0.06895184,0.553535354,0.016666667,0
4.37115E-4,2.272787226,0.072936879,0.541414141,0.016666667,0
4.48926E-4,2.538787023,0.074760259,0.529292929,0.016666667,0
4.75569E-4,2.771432405,0.078847416,0.519191919,0.016666667,0
4.90125E-4,3.013337586,0.08106502,0.509090909,0.016666667,0
5.01443E-4,3.262582388,0.082782135,0.498989899,0.016666667,0
5.23711E-4,3.519756317,0.086141529,0.488888889,0.016666667,0
5.4427E-4,3.789842261,0.089221475,0.478787879,0.033333333,0
5.53766E-4,4.010089934,0.090637055,0.470707071,0.033333333,0
5.68494E-4,4.292325944,0.092823795,0.460606061,0.033333333,0
5.9648E-4,4.527778458,0.096950381,0.452525253,0.033333333,0
6.10131E-4,4.770676825,0.098949638,0.444444444,0.033333333,0
6.40153E-4,5.023990037,0.103315451,0.436363636,0.05,0
6.80656E-4,5.290372585,0.10913897,0.428282828,0.05,0
7.11879E-4,5.569294788,0.113576714,0.42020202,0.05,0
7.72463E-4,5.796036212,0.122062798,0.414141414,0.066666667,0
7.78303E-4,6.02895016,0.122872196,0.408080808,0.066666667,0
8.17829E-4,6.270707972,0.128311551,0.402020202,0.066666667,0
8.70782E-4,6.525101733,0.135493869,0.395959596,0.083333333,0
9.83097E-4,6.813391372,0.150342629,0.38989899,0.083333333,0
1.02376E-3,7.016095262,0.155594049,0.385858586,0.083333333,0
1.0735E-3,7.332884669,0.161929085,0.37979798,0.1,0
1.09885E-3,7.551327178,0.165121184,0.375757576,0.1,0
1.10941E-3,7.772170314,0.166444619,0.371717172,0.1,0
1.15784E-3,8.113974184,0.172457113,0.365656566,0.1,0
1.16114E-3,8.34592614,0.172864251,0.361616162,0.1,0
1.16625E-3,8.578805747,0.173491862,0.357575758,0.1,0
1.16893E-3,8.812345231,0.173822166,0.353535354,0.1,0
1.17728E-3,9.047167513,0.174846417,0.349494949,0.1,0
1.18031E-3,9.283005732,0.175217657,0.345454545,0.1,0
1.18985E-3,9.520623555,0.176383509,0.341414141,0.1,0
1.19303E-3,9.758995411,0.176772273,0.337373737,0.1,0
1.21825E-3,10.000676287,0.17983651,0.333333333,0.1,0
1.24266E-3,10.370552556,0.182781792,0.327272727,0.1,0
1.26597E-3,10.623101279,0.185573957,0.323232323,0.1,0
1.28033E-3,10.877964466,0.187284259,0.319191919,0.1,0
1.30138E-3,11.008102957,0.189780147,0.317171717,0.116666667,0
1.34628E-3,11.275266077,0.195049744,0.313131313,0.116666667,0
1.35518E-3,11.545718297,0.196086683,0.309090909,0.116666667,0
1.41269E-3,11.827248786,0.202721783,0.305050505,0.116666667,0
1.47147E-3,12.119704167,0.209389412,0.301010101,0.116666667,0
1.48611E-3,12.268315346,0.211033798,0.298989899,0.116666667,0
1.54562E-3,12.573941751,0.217644856,0.294949495,0.116666667,0
1.56185E-3,12.885344969,0.219429111,0.290909091,0.116666667,0
1.57228E-3,13.042573226,0.220571349,0.288888889,0.116666667,0
1.62924E-3,13.364923284,0.226750377,0.284848485,0.116666667,0
1.65207E-3,13.530130092,0.229198848,0.282828283,0.116666667,0
1.67983E-3,13.864106072,0.232156213,0.278787879,0.116666667,0
1.69931E-3,14.034037515,0.234218316,0.276767677,0.116666667,0
1.75256E-3,14.301462921,0.239797207,0.272727273,0.116666667,0
1.78308E-3,14.562419706,0.242958397,0.270707071,0.133333333,0
1.81453E-3,14.925131145,0.24618876,0.266666667,0.133333333,0
1.83089E-3,15.108220527,0.24785894,0.264646465,0.133333333,0
1.83463E-3,15.291683268,0.24823891,0.262626263,0.133333333,0
1.95239E-3,15.674226995,0.260029818,0.258585859,0.133333333,0
1.97695E-3,15.871921891,0.262442191,0.256565657,0.133333333,0
1.98863E-3,16.070785331,0.26358456,0.254545455,0.133333333,0
1.99561E-3,16.270346323,0.264264801,0.252525253,0.133333333,0
2.01253E-3,16.672845806,0.265909705,0.248484848,0.133333333,0
2.0313E-3,16.875976293,0.26772614,0.246464646,0.133333333,0
2.06744E-3,17.082720011,0.271196875,0.244444444,0.133333333,0
2.08465E-3,17.291184791,0.272838523,0.242424242,0.133333333,0
2.09498E-3,17.500683232,0.273820936,0.24040404,0.133333333,0
2.21322E-3,17.935839847,0.28487264,0.236363636,0.133333333,0
2.2267E-3,18.158509666,0.286110824,0.234343434,0.133333333,0
2.23077E-3,18.275738743,0.286484387,0.232323232,0.133333333,0
2.25444E-3,18.607400054,0.288646422,0.23030303,0.15,0
2.2788E-3,18.835279819,0.290858043,0.228282828,0.15,0
2.33656E-3,19.068935763,0.296047943,0.226262626,0.15,0
2.43688E-3,19.312623322,0.304883094,0.224242424,0.15,0
2.51095E-3,19.563718146,0.311265867,0.222222222,0.15,0
2.64682E-3,19.828399845,0.322673911,0.22020202,0.15,0
2.68644E-3,20.097043699,0.325929851,0.218181818,0.15,0
2.69016E-3,20.366059359,0.32623378,0.216161616,0.15,0
2.81703E-3,20.647762697,0.336443445,0.214141414,0.15,0
2.88539E-3,20.936301402,0.341816593,0.212121212,0.15,0
2.8882E-3,21.225121883,0.342036225,0.21010101,0.15,0
2.88853E-3,21.513974437,0.342061215,0.208080808,0.15,0
2.90714E-3,21.804688135,0.34350811,0.206060606,0.15,0
2.91761E-3,22.096449243,0.344319595,0.204040404,0.15,0
2.93614E-3,22.390063233,0.345750219,0.202020202,0.15,0
2.99432E-3,22.689494894,0.350201791,0.2,0.15,0
3.06469E-3,22.995964026,0.35550643,0.197979798,0.15,0
3.09213E-3,23.305177499,0.357551637,0.195959596,0.15,0
3.10692E-3,23.615869506,0.358648135,0.193939394,0.15,0
3.16925E-3,23.932794772,0.363229936,0.191919192,0.166666667,0
3.28515E-3,24.261309464,0.371577096,0.18989899,0.166666667,0
3.36611E-3,24.59792029,0.377279591,0.187878788,0.166666667,0
3.52656E-3,24.950576294,0.388280588,0.185858586,0.166666667,0
3.54989E-3,25.305565741,0.389848167,0.183838384,0.166666667,0
3.56545E-3,25.662111079,0.390888939,0.181818182,0.166666667,0
3.68308E-3,26.030418596,0.398643522,0.17979798,0.166666667,0
3.68393E-3,26.398811684,0.398699213,0.177777778,0.166666667,0
3.70209E-3,26.769021153,0.399878936,0.175757576,0.166666667,0
3.70864E-3,27.139884789,0.400302677,0.173737374,0.166666667,0
3.78496E-3,27.518380371,0.405202482,0.171717172,0.166666667,0
3.91983E-3,27.910363576,0.413668706,0.16969697,0.166666667,0
4.10399E-3,28.320762288,0.424846413,0.167676768,0.166666667,0
4.14204E-3,28.734965841,0.427102932,0.165656566,0.166666667,0
4.18865E-3,29.153830499,0.429843256,0.163636364,0.166666667,0
4.23541E-3,29.577371389,0.432566255,0.161616162,0.166666667,0
4.40511E-3,30.017882208,0.442233217,0.15959596,0.166666667,0
4.53552E-3,30.471434373,0.449441317,0.157575758,0.166666667,0
4.58166E-3,30.929600682,0.451947191,0.155555556,0.166666667,0
4.73101E-3,31.402701827,0.459903947,0.153535354,0.166666667,0
4.84194E-3,31.886895578,0.465665767,0.151515152,0.166666667,0
4.86057E-3,32.372952622,0.466621577,0.149494949,0.166666667,0
4.95147E-3,32.868100111,0.471236076,0.147474747,0.166666667,0
5.03187E-3,33.371286673,0.475250855,0.145454545,0.166666667,0
5.1201E-3,33.883296742,0.479587788,0.143434343,0.166666667,0
5.31506E-3,34.382550228,0.488920751,0.141414141,0.166666667,0
5.35133E-3,34.951246775,0.490620525,0.139393939,0.183333333,0
5.46163E-3,35.053256668,0.495719891,0.137373737,0.183333333,0
5.74615E-3,35.316403904,0.508414813,0.137373737,0.216666667,0
6.00008E-3,35.551255024,0.519216744,0.137373737,0.233333333,0
6.04202E-3,36.155456903,0.520955176,0.135353535,0.233333333,0
6.07709E-3,36.76316639,0.522399598,0.133333333,0.233333333,0
6.19397E-3,37.154846309,0.527150091,0.131313131,0.233333333,0
6.264E-3,37.389566735,0.529951883,0.131313131,0.25,0
6.35336E-3,37.587269117,0.533478595,0.129292929,0.25,0
6.56051E-3,38.045618125,0.541454764,0.129292929,0.266666667,0
6.56246E-3,38.701863894,0.541528315,0.127272727,0.266666667,0
6.68008E-3,39.369871638,0.545935411,0.125252525,0.266666667,0
6.71522E-3,40.041393806,0.547235838,0.123232323,0.266666667,0
6.7819E-3,40.719584218,0.549682895,0.121212121,0.266666667,0
6.98927E-3,41.418510822,0.557126263,0.119191919,0.266666667,0
7.11602E-3,42.130112526,0.561556098,0.117171717,0.266666667,0
7.12637E-3,42.842749169,0.56191389,0.115151515,0.266666667,0
7.20417E-3,43.563165782,0.564584945,0.113131313,0.266666667,0
7.3307E-3,44.296235801,0.568860289,0.111111111,0.266666667,0
7.41433E-3,45.03766841,0.571640065,0.109090909,0.266666667,0
7.48174E-3,45.785842366,0.57385497,0.107070707,0.266666667,0
7.5191E-3,46.537752482,0.575072668,0.105050505,0.266666667,0
7.59418E-3,47.297170721,0.57749881,0.103030303,0.266666667,0
7.64076E-3,48.061247198,0.578990175,0.101010101,0.266666667,0
7.89231E-3,48.850478089,0.586864994,0.098989899,0.266666667,0
7.96033E-3,49.646510596,0.588943959,0.096969697,0.266666667,0
7.99543E-3,50.446053381,0.590008738,0.094949495,0.266666667,0
8.14465E-3,51.260518094,0.594474137,0.092929293,0.266666667,0
8.2128E-3,52.081798423,0.596481515,0.090909091,0.266666667,0
8.26801E-3,52.908599222,0.598092929,0.088888889,0.266666667,0
8.34448E-3,53.743047432,0.600304048,0.086868687,0.266666667,0
8.39199E-3,54.582246369,0.601665429,0.084848485,0.266666667,0
8.41294E-3,55.4235408,0.602262977,0.082828283,0.266666667,0
8.47039E-3,56.270579955,0.603891977,0.080808081,0.266666667,0
8.50285E-3,57.120864797,0.604806452,0.078787879,0.266666667,0
8.54655E-3,57.975519505,0.606031018,0.076767677,0.266666667,0
8.60564E-3,58.241302914,0.607674959,0.074747475,0.266666667,0
8.74089E-3,58.849608281,0.611386345,0.074747475,0.283333333,0
8.75496E-3,59.7251045,0.611768536,0.072727273,0.283333333,0
8.78866E-3,60.603970408,0.612680531,0.070707071,0.283333333,0
8.82949E-3,61.484000407,0.613779934,0.068686869,0.283333333,0
8.94906E-3,62.381838786,0.616963517,0.066666667,0.3,0
9.0073E-3,63.282568629,0.618495395,0.064646465,0.3,0
9.14999E-3,64.197567795,0.622197174,0.062626263,0.3,0
9.27292E-3,65.124860203,0.625329188,0.060606061,0.3,0
9.35932E-3,66.060792691,0.627499571,0.058585859,0.3,0
9.36313E-3,66.997105384,0.627594501,0.056565657,0.3,0
9.45957E-3,67.943061964,0.629986319,0.054545455,0.3,0
9.49748E-3,68.352897044,0.630918299,0.052525253,0.3,0
9.5479E-3,68.897851837,0.632150298,0.052525253,0.316666667,0
9.68104E-3,69.865955916,0.635364599,0.050505051,0.316666667,0
9.73487E-3,70.839442931,0.636648252,0.048484848,0.316666667,0
9.76138E-3,71.136122233,0.637277195,0.046464646,0.316666667,0
9.82265E-3,71.821708215,0.638722303,0.046464646,0.333333333,0
9.95153E-3,72.816860777,0.641724653,0.044444444,0.333333333,0
9.98954E-3,73.815814633,0.642600734,0.042424242,0.333333333,0
9.99577E-3,74.815391926,0.642744008,0.04040404,0.333333333,0
1.00192E-2,75.817310799,0.64328111,0.038383838,0.333333333,0
1.0062E-2,76.472642406,0.644259987,0.036363636,0.333333333,0
